method,n,seed,episode,edge_count,optimal_edge_count,optimality_ratio,absolute_gap,exact_optimum,turan_isomorphic,constraint_violations,terminal_maximal,episode_length,inference_time_seconds,parameter_count,checkpoint
untrained_mlp,20,3,50,73,100,0.73,27,0,0,0,1,73,0.03214794726559944,37990,
untrained_mlp,20,3,51,62,100,0.62,38,0,0,0,1,62,0.03214794726559944,37990,
untrained_mlp,20,3,52,65,100,0.65,35,0,0,0,1,65,0.03214794726559944,37990,
untrained_mlp,20,3,53,65,100,0.65,35,0,0,0,1,65,0.03214794726559944,37990,
untrained_mlp,20,3,54,74,100,0.74,26,0,0,0,1,74,0.03214794726559944,37990,
untrained_mlp,20,3,55,69,100,0.69,31,0,0,0,1,69,0.03214794726559944,37990,
untrained_mlp,20,3,56,70,100,0.7,30,0,0,0,1,70,0.03214794726559944,37990,
untrained_mlp,20,3,57,66,100,0.66,34,0,0,0,1,66,0.03214794726559944,37990,
untrained_mlp,20,3,58,67,100,0.67,33,0,0,0,1,67,0.03214794726559944,37990,
untrained_mlp,20,3,59,69,100,0.69,31,0,0,0,1,69,0.03214794726559944,37990,
untrained_mlp,20,3,60,72,100,0.72,28,0,0,0,1,72,0.03214794726559944,37990,
untrained_mlp,20,3,61,63,100,0.63,37,0,0,0,1,63,0.03214794726559944,37990,
untrained_mlp,20,3,62,69,100,0.69,31,0,0,0,1,69,0.03214794726559944,37990,
untrained_mlp,20,3,63,67,100,0.67,33,0,0,0,1,67,0.03214794726559944,37990,
untrained_mlp,20,3,64,69,100,0.69,31,0,0,0,1,69,0.03237251889063941,37990,
untrained_mlp,20,3,65,66,100,0.66,34,0,0,0,1,66,0.03237251889063941,37990,
untrained_mlp,20,3,66,71,100,0.71,29,0,0,0,1,71,0.03237251889063941,37990,
untrained_mlp,20,3,67,67,100,0.67,33,0,0,0,1,67,0.03237251889063941,37990,
untrained_mlp,20,3,68,69,100,0.69,31,0,0,0,1,69,0.03237251889063941,37990,
untrained_mlp,20,3,69,66,100,0.66,34,0,0,0,1,66,0.03237251889063941,37990,
untrained_mlp,20,3,70,71,100,0.71,29,0,0,0,1,71,0.03237251889063941,37990,
untrained_mlp,20,3,71,64,100,0.64,36,0,0,0,1,64,0.03237251889063941,37990,
untrained_mlp,20,3,72,64,100,0.64,36,0,0,0,1,64,0.03237251889063941,37990,
untrained_mlp,20,3,73,67,100,0.67,33,0,0,0,1,67,0.03237251889063941,37990,
untrained_mlp,20,3,74,64,100,0.64,36,0,0,0,1,64,0.03237251889063941,37990,
untrained_mlp,20,3,75,73,100,0.73,27,0,0,0,1,73,0.03237251889063941,37990,
untrained_mlp,20,3,76,60,100,0.6,40,0,0,0,1,60,0.03237251889063941,37990,
untrained_mlp,20,3,77,71,100,0.71,29,0,0,0,1,71,0.03237251889063941,37990,
untrained_mlp,20,3,78,63,100,0.63,37,0,0,0,1,63,0.03237251889063941,37990,
untrained_mlp,20,3,79,69,100,0.69,31,0,0,0,1,69,0.03237251889063941,37990,
untrained_mlp,20,3,80,69,100,0.69,31,0,0,0,1,69,0.03237251889063941,37990,
untrained_mlp,20,3,81,66,100,0.66,34,0,0,0,1,66,0.03237251889063941,37990,
untrained_mlp,20,3,82,64,100,0.64,36,0,0,0,1,64,0.03237251889063941,37990,
untrained_mlp,20,3,83,68,100,0.68,32,0,0,0,1,68,0.03237251889063941,37990,
untrained_mlp,20,3,84,65,100,0.65,35,0,0,0,1,65,0.03237251889063941,37990,
untrained_mlp,20,3,85,63,100,0.63,37,0,0,0,1,63,0.03237251889063941,37990,
untrained_mlp,20,3,86,71,100,0.71,29,0,0,0,1,71,0.03237251889063941,37990,
untrained_mlp,20,3,87,62,100,0.62,38,0,0,0,1,62,0.03237251889063941,37990,
untrained_mlp,20,3,88,66,100,0.66,34,0,0,0,1,66,0.03237251889063941,37990,
untrained_mlp,20,3,89,72,100,0.72,28,0,0,0,1,72,0.03237251889063941,37990,
untrained_mlp,20,3,90,67,100,0.67,33,0,0,0,1,67,0.03237251889063941,37990,
untrained_mlp,20,3,91,64,100,0.64,36,0,0,0,1,64,0.03237251889063941,37990,
untrained_mlp,20,3,92,68,100,0.68,32,0,0,0,1,68,0.03237251889063941,37990,
untrained_mlp,20,3,93,67,100,0.67,33,0,0,0,1,67,0.03237251889063941,37990,
untrained_mlp,20,3,94,70,100,0.7,30,0,0,0,1,70,0.03237251889063941,37990,
untrained_mlp,20,3,95,66,100,0.66,34,0,0,0,1,66,0.03237251889063941,37990,
untrained_mlp,20,3,96,67,100,0.67,33,0,0,0,1,67,0.03237251889063941,37990,
untrained_mlp,20,3,97,63,100,0.63,37,0,0,0,1,63,0.03237251889063941,37990,
untrained_mlp,20,3,98,78,100,0.78,22,0,0,0,1,78,0.03237251889063941,37990,
untrained_mlp,20,3,99,64,100,0.64,36,0,0,0,1,64,0.03237251889063941,37990,
untrained_mlp,20,3,100,69,100,0.69,31,0,0,0,1,69,0.03237251889063941,37990,
untrained_mlp,20,3,101,76,100,0.76,24,0,0,0,1,76,0.03237251889063941,37990,
untrained_mlp,20,3,102,69,100,0.69,31,0,0,0,1,69,0.03237251889063941,37990,
untrained_mlp,20,3,103,64,100,0.64,36,0,0,0,1,64,0.03237251889063941,37990,
untrained_mlp,20,3,104,67,100,0.67,33,0,0,0,1,67,0.03237251889063941,37990,
untrained_mlp,20,3,105,64,100,0.64,36,0,0,0,1,64,0.03237251889063941,37990,
untrained_mlp,20,3,106,74,100,0.74,26,0,0,0,1,74,0.03237251889063941,37990,
untrained_mlp,20,3,107,69,100,0.69,31,0,0,0,1,69,0.03237251889063941,37990,
untrained_mlp,20,3,108,67,100,0.67,33,0,0,0,1,67,0.03237251889063941,37990,
untrained_mlp,20,3,109,71,100,0.71,29,0,0,0,1,71,0.03237251889063941,37990,
untrained_mlp,20,3,110,65,100,0.65,35,0,0,0,1,65,0.03237251889063941,37990,
untrained_mlp,20,3,111,69,100,0.69,31,0,0,0,1,69,0.03237251889063941,37990,
untrained_mlp,20,3,112,65,100,0.65,35,0,0,0,1,65,0.03237251889063941,37990,
untrained_mlp,20,3,113,65,100,0.65,35,0,0,0,1,65,0.03237251889063941,37990,
untrained_mlp,20,3,114,72,100,0.72,28,0,0,0,1,72,0.03237251889063941,37990,
untrained_mlp,20,3,115,68,100,0.68,32,0,0,0,1,68,0.03237251889063941,37990,
untrained_mlp,20,3,116,66,100,0.66,34,0,0,0,1,66,0.03237251889063941,37990,
untrained_mlp,20,3,117,67,100,0.67,33,0,0,0,1,67,0.03237251889063941,37990,
untrained_mlp,20,3,118,69,100,0.69,31,0,0,0,1,69,0.03237251889063941,37990,
untrained_mlp,20,3,119,62,100,0.62,38,0,0,0,1,62,0.03237251889063941,37990,
untrained_mlp,20,3,120,61,100,0.61,39,0,0,0,1,61,0.03237251889063941,37990,
untrained_mlp,20,3,121,63,100,0.63,37,0,0,0,1,63,0.03237251889063941,37990,
untrained_mlp,20,3,122,63,100,0.63,37,0,0,0,1,63,0.03237251889063941,37990,
untrained_mlp,20,3,123,71,100,0.71,29,0,0,0,1,71,0.03237251889063941,37990,
untrained_mlp,20,3,124,67,100,0.67,33,0,0,0,1,67,0.03237251889063941,37990,
untrained_mlp,20,3,125,61,100,0.61,39,0,0,0,1,61,0.03237251889063941,37990,
untrained_mlp,20,3,126,67,100,0.67,33,0,0,0,1,67,0.03237251889063941,37990,
untrained_mlp,20,3,127,67,100,0.67,33,0,0,0,1,67,0.03237251889063941,37990,
untrained_mlp,20,3,128,68,100,0.68,32,0,0,0,1,68,0.032290077484361746,37990,
untrained_mlp,20,3,129,66,100,0.66,34,0,0,0,1,66,0.032290077484361746,37990,
untrained_mlp,20,3,130,71,100,0.71,29,0,0,0,1,71,0.032290077484361746,37990,
untrained_mlp,20,3,131,68,100,0.68,32,0,0,0,1,68,0.032290077484361746,37990,
untrained_mlp,20,3,132,60,100,0.6,40,0,0,0,1,60,0.032290077484361746,37990,
untrained_mlp,20,3,133,70,100,0.7,30,0,0,0,1,70,0.032290077484361746,37990,
untrained_mlp,20,3,134,62,100,0.62,38,0,0,0,1,62,0.032290077484361746,37990,
untrained_mlp,20,3,135,65,100,0.65,35,0,0,0,1,65,0.032290077484361746,37990,
untrained_mlp,20,3,136,70,100,0.7,30,0,0,0,1,70,0.032290077484361746,37990,
untrained_mlp,20,3,137,64,100,0.64,36,0,0,0,1,64,0.032290077484361746,37990,
untrained_mlp,20,3,138,74,100,0.74,26,0,0,0,1,74,0.032290077484361746,37990,
untrained_mlp,20,3,139,70,100,0.7,30,0,0,0,1,70,0.032290077484361746,37990,
untrained_mlp,20,3,140,64,100,0.64,36,0,0,0,1,64,0.032290077484361746,37990,
untrained_mlp,20,3,141,63,100,0.63,37,0,0,0,1,63,0.032290077484361746,37990,
untrained_mlp,20,3,142,64,100,0.64,36,0,0,0,1,64,0.032290077484361746,37990,
untrained_mlp,20,3,143,64,100,0.64,36,0,0,0,1,64,0.032290077484361746,37990,
untrained_mlp,20,3,144,61,100,0.61,39,0,0,0,1,61,0.032290077484361746,37990,
untrained_mlp,20,3,145,71,100,0.71,29,0,0,0,1,71,0.032290077484361746,37990,
untrained_mlp,20,3,146,61,100,0.61,39,0,0,0,1,61,0.032290077484361746,37990,
untrained_mlp,20,3,147,69,100,0.69,31,0,0,0,1,69,0.032290077484361746,37990,
untrained_mlp,20,3,148,76,100,0.76,24,0,0,0,1,76,0.032290077484361746,37990,
untrained_mlp,20,3,149,66,100,0.66,34,0,0,0,1,66,0.032290077484361746,37990,
untrained_mlp,20,3,150,60,100,0.6,40,0,0,0,1,60,0.032290077484361746,37990,
untrained_mlp,20,3,151,59,100,0.59,41,0,0,0,1,59,0.032290077484361746,37990,
untrained_mlp,20,3,152,67,100,0.67,33,0,0,0,1,67,0.032290077484361746,37990,
untrained_mlp,20,3,153,63,100,0.63,37,0,0,0,1,63,0.032290077484361746,37990,
untrained_mlp,20,3,154,69,100,0.69,31,0,0,0,1,69,0.032290077484361746,37990,
untrained_mlp,20,3,155,68,100,0.68,32,0,0,0,1,68,0.032290077484361746,37990,
untrained_mlp,20,3,156,62,100,0.62,38,0,0,0,1,62,0.032290077484361746,37990,
untrained_mlp,20,3,157,62,100,0.62,38,0,0,0,1,62,0.032290077484361746,37990,
untrained_mlp,20,3,158,67,100,0.67,33,0,0,0,1,67,0.032290077484361746,37990,
untrained_mlp,20,3,159,70,100,0.7,30,0,0,0,1,70,0.032290077484361746,37990,
untrained_mlp,20,3,160,65,100,0.65,35,0,0,0,1,65,0.032290077484361746,37990,
untrained_mlp,20,3,161,64,100,0.64,36,0,0,0,1,64,0.032290077484361746,37990,
untrained_mlp,20,3,162,70,100,0.7,30,0,0,0,1,70,0.032290077484361746,37990,
untrained_mlp,20,3,163,72,100,0.72,28,0,0,0,1,72,0.032290077484361746,37990,
untrained_mlp,20,3,164,62,100,0.62,38,0,0,0,1,62,0.032290077484361746,37990,
untrained_mlp,20,3,165,63,100,0.63,37,0,0,0,1,63,0.032290077484361746,37990,
untrained_mlp,20,3,166,63,100,0.63,37,0,0,0,1,63,0.032290077484361746,37990,
untrained_mlp,20,3,167,62,100,0.62,38,0,0,0,1,62,0.032290077484361746,37990,
untrained_mlp,20,3,168,69,100,0.69,31,0,0,0,1,69,0.032290077484361746,37990,
untrained_mlp,20,3,169,69,100,0.69,31,0,0,0,1,69,0.032290077484361746,37990,
untrained_mlp,20,3,170,63,100,0.63,37,0,0,0,1,63,0.032290077484361746,37990,
untrained_mlp,20,3,171,67,100,0.67,33,0,0,0,1,67,0.032290077484361746,37990,
untrained_mlp,20,3,172,66,100,0.66,34,0,0,0,1,66,0.032290077484361746,37990,
untrained_mlp,20,3,173,69,100,0.69,31,0,0,0,1,69,0.032290077484361746,37990,
untrained_mlp,20,3,174,64,100,0.64,36,0,0,0,1,64,0.032290077484361746,37990,
untrained_mlp,20,3,175,63,100,0.63,37,0,0,0,1,63,0.032290077484361746,37990,
untrained_mlp,20,3,176,72,100,0.72,28,0,0,0,1,72,0.032290077484361746,37990,
untrained_mlp,20,3,177,74,100,0.74,26,0,0,0,1,74,0.032290077484361746,37990,
untrained_mlp,20,3,178,67,100,0.67,33,0,0,0,1,67,0.032290077484361746,37990,
untrained_mlp,20,3,179,71,100,0.71,29,0,0,0,1,71,0.032290077484361746,37990,
untrained_mlp,20,3,180,66,100,0.66,34,0,0,0,1,66,0.032290077484361746,37990,
untrained_mlp,20,3,181,74,100,0.74,26,0,0,0,1,74,0.032290077484361746,37990,
untrained_mlp,20,3,182,66,100,0.66,34,0,0,0,1,66,0.032290077484361746,37990,
untrained_mlp,20,3,183,60,100,0.6,40,0,0,0,1,60,0.032290077484361746,37990,
untrained_mlp,20,3,184,69,100,0.69,31,0,0,0,1,69,0.032290077484361746,37990,
untrained_mlp,20,3,185,67,100,0.67,33,0,0,0,1,67,0.032290077484361746,37990,
untrained_mlp,20,3,186,63,100,0.63,37,0,0,0,1,63,0.032290077484361746,37990,
untrained_mlp,20,3,187,59,100,0.59,41,0,0,0,1,59,0.032290077484361746,37990,
untrained_mlp,20,3,188,74,100,0.74,26,0,0,0,1,74,0.032290077484361746,37990,
untrained_mlp,20,3,189,65,100,0.65,35,0,0,0,1,65,0.032290077484361746,37990,
untrained_mlp,20,3,190,62,100,0.62,38,0,0,0,1,62,0.032290077484361746,37990,
untrained_mlp,20,3,191,73,100,0.73,27,0,0,0,1,73,0.032290077484361746,37990,
untrained_mlp,20,3,192,64,100,0.64,36,0,0,0,1,64,0.032254088499939826,37990,
untrained_mlp,20,3,193,65,100,0.65,35,0,0,0,1,65,0.032254088499939826,37990,
untrained_mlp,20,3,194,65,100,0.65,35,0,0,0,1,65,0.032254088499939826,37990,
untrained_mlp,20,3,195,69,100,0.69,31,0,0,0,1,69,0.032254088499939826,37990,
untrained_mlp,20,3,196,72,100,0.72,28,0,0,0,1,72,0.032254088499939826,37990,
untrained_mlp,20,3,197,66,100,0.66,34,0,0,0,1,66,0.032254088499939826,37990,
untrained_mlp,20,3,198,65,100,0.65,35,0,0,0,1,65,0.032254088499939826,37990,
untrained_mlp,20,3,199,63,100,0.63,37,0,0,0,1,63,0.032254088499939826,37990,
random,20,3,0,68,100,0.68,32,0,0,0,1,68,0.0020928750000166474,0,
random,20,3,1,63,100,0.63,37,0,0,0,1,63,0.002003792000323301,0,
random,20,3,2,66,100,0.66,34,0,0,0,1,66,0.002011500000662636,0,
random,20,3,3,71,100,0.71,29,0,0,0,1,71,0.002291333999892231,0,
random,20,3,4,63,100,0.63,37,0,0,0,1,63,0.0018679589993553236,0,
random,20,3,5,65,100,0.65,35,0,0,0,1,65,0.00195562499902735,0,
random,20,3,6,62,100,0.62,38,0,0,0,1,62,0.0018292500008101342,0,
random,20,3,7,68,100,0.68,32,0,0,0,1,68,0.0020608750000974396,0,
random,20,3,8,63,100,0.63,37,0,0,0,1,63,0.001968167000086396,0,
random,20,3,9,66,100,0.66,34,0,0,0,1,66,0.0020081250004295725,0,
random,20,3,10,64,100,0.64,36,0,0,0,1,64,0.0019379160003154539,0,
random,20,3,11,63,100,0.63,37,0,0,0,1,63,0.0018583330002002185,0,
random,20,3,12,69,100,0.69,31,0,0,0,1,69,0.0021612499986076728,0,
random,20,3,13,61,100,0.61,39,0,0,0,1,61,0.0018111249992216472,0,
random,20,3,14,66,100,0.66,34,0,0,0,1,66,0.0019563330006349133,0,
random,20,3,15,69,100,0.69,31,0,0,0,1,69,0.0021795410011691274,0,
random,20,3,16,64,100,0.64,36,0,0,0,1,64,0.0019062079991272185,0,
random,20,3,17,71,100,0.71,29,0,0,0,1,71,0.002284374999362626,0,
random,20,3,18,68,100,0.68,32,0,0,0,1,68,0.0020614580007531913,0,
random,20,3,19,72,100,0.72,28,0,0,0,1,72,0.0023157080013334053,0,
random,20,3,20,61,100,0.61,39,0,0,0,1,61,0.001786875000107102,0,
random,20,3,21,80,100,0.8,20,0,0,0,1,80,0.002627292000397574,0,
random,20,3,22,65,100,0.65,35,0,0,0,1,65,0.001958667000508285,0,
random,20,3,23,61,100,0.61,39,0,0,0,1,61,0.0017737920006766217,0,
random,20,3,24,72,100,0.72,28,0,0,0,1,72,0.0022876250004628673,0,
random,20,3,25,70,100,0.7,30,0,0,0,1,70,0.002248041999337147,0,
random,20,3,26,78,100,0.78,22,0,0,0,1,78,0.002539625000281376,0,
random,20,3,27,64,100,0.64,36,0,0,0,1,64,0.00189041600060591,0,
random,20,3,28,75,100,0.75,25,0,0,0,1,75,0.0024252089988294756,0,
random,20,3,29,64,100,0.64,36,0,0,0,1,64,0.0019471670002531027,0,
random,20,3,30,70,100,0.7,30,0,0,0,1,70,0.0022435419996327255,0,
random,20,3,31,69,100,0.69,31,0,0,0,1,69,0.00213400000029651,0,
random,20,3,32,62,100,0.62,38,0,0,0,1,62,0.0018261250006617047,0,
random,20,3,33,61,100,0.61,39,0,0,0,1,61,0.0017921250000654254,0,
random,20,3,34,61,100,0.61,39,0,0,0,1,61,0.0017720000014378456,0,
random,20,3,35,66,100,0.66,34,0,0,0,1,66,0.0019640840000647586,0,
random,20,3,36,70,100,0.7,30,0,0,0,1,70,0.0022526249995280523,0,
random,20,3,37,73,100,0.73,27,0,0,0,1,73,0.002343166999708046,0,
random,20,3,38,60,100,0.6,40,0,0,0,1,60,0.0017477499986853218,0,
random,20,3,39,62,100,0.62,38,0,0,0,1,62,0.0018122090004908387,0,
random,20,3,40,67,100,0.67,33,0,0,0,1,67,0.0021020419990236405,0,
random,20,3,41,66,100,0.66,34,0,0,0,1,66,0.0020067080004082527,0,
random,20,3,42,64,100,0.64,36,0,0,0,1,64,0.0019052080006076721,0,
random,20,3,43,64,100,0.64,36,0,0,0,1,64,0.0018928749996121041,0,
random,20,3,44,63,100,0.63,37,0,0,0,1,63,0.0018548749994806712,0,
random,20,3,45,65,100,0.65,35,0,0,0,1,65,0.0019343750009284122,0,
random,20,3,46,67,100,0.67,33,0,0,0,1,67,0.0021000830001867143,0,
random,20,3,47,70,100,0.7,30,0,0,0,1,70,0.00217779100057669,0,
random,20,3,48,61,100,0.61,39,0,0,0,1,61,0.0017847079998318804,0,
random,20,3,49,72,100,0.72,28,0,0,0,1,72,0.002302292001331807,0,
random,20,3,50,63,100,0.63,37,0,0,0,1,63,0.0018752089999907184,0,
random,20,3,51,69,100,0.69,31,0,0,0,1,69,0.0021606669997709105,0,
random,20,3,52,67,100,0.67,33,0,0,0,1,67,0.0020026669990329538,0,
random,20,3,53,65,100,0.65,35,0,0,0,1,65,0.001957583001058083,0,
random,20,3,54,64,100,0.64,36,0,0,0,1,64,0.0019173749988112831,0,
random,20,3,55,71,100,0.71,29,0,0,0,1,71,0.0022892079996381653,0,
random,20,3,56,64,100,0.64,36,0,0,0,1,64,0.001915124999868567,0,
random,20,3,57,70,100,0.7,30,0,0,0,1,70,0.0022348330003296724,0,
random,20,3,58,63,100,0.63,37,0,0,0,1,63,0.001895624998724088,0,
random,20,3,59,71,100,0.71,29,0,0,0,1,71,0.002289292000568821,0,
random,20,3,60,67,100,0.67,33,0,0,0,1,67,0.002043167000010726,0,
random,20,3,61,65,100,0.65,35,0,0,0,1,65,0.0019411249995755497,0,
random,20,3,62,64,100,0.64,36,0,0,0,1,64,0.0019080410002061399,0,
random,20,3,63,70,100,0.7,30,0,0,0,1,70,0.0022494590011774562,0,
random,20,3,64,73,100,0.73,27,0,0,0,1,73,0.0023067920010362286,0,
random,20,3,65,74,100,0.74,26,0,0,0,1,74,0.0023966250009834766,0,
random,20,3,66,65,100,0.65,35,0,0,0,1,65,0.001940124999237014,0,
random,20,3,67,65,100,0.65,35,0,0,0,1,65,0.001930874999743537,0,
random,20,3,68,59,100,0.59,41,0,0,0,1,59,0.0017075830000976566,0,
random,20,3,69,72,100,0.72,28,0,0,0,1,72,0.002282167000885238,0,
random,20,3,70,62,100,0.62,38,0,0,0,1,62,0.0018388749995210674,0,
random,20,3,71,70,100,0.7,30,0,0,0,1,70,0.0022472499986179173,0,
random,20,3,72,64,100,0.64,36,0,0,0,1,64,0.0019121669993182877,0,
random,20,3,73,61,100,0.61,39,0,0,0,1,61,0.001785542001016438,0,
random,20,3,74,71,100,0.71,29,0,0,0,1,71,0.0023024580004857853,0,
random,20,3,75,64,100,0.64,36,0,0,0,1,64,0.001909582999360282,0,
random,20,3,76,67,100,0.67,33,0,0,0,1,67,0.002015415999267134,0,
random,20,3,77,68,100,0.68,32,0,0,0,1,68,0.0021474589993886184,0,
random,20,3,78,64,100,0.64,36,0,0,0,1,64,0.001957707998371916,0,
random,20,3,79,68,100,0.68,32,0,0,0,1,68,0.0020610410010704072,0,
random,20,3,80,60,100,0.6,40,0,0,0,1,60,0.0017832920002547326,0,
random,20,3,81,68,100,0.68,32,0,0,0,1,68,0.002036957999735023,0,
random,20,3,82,65,100,0.65,35,0,0,0,1,65,0.002065500000753673,0,
random,20,3,83,64,100,0.64,36,0,0,0,1,64,0.0018944160001410637,0,
random,20,3,84,67,100,0.67,33,0,0,0,1,67,0.0020244170009391382,0,
random,20,3,85,70,100,0.7,30,0,0,0,1,70,0.0022549160003109137,0,
random,20,3,86,65,100,0.65,35,0,0,0,1,65,0.0019727500002773013,0,
random,20,3,87,63,100,0.63,37,0,0,0,1,63,0.001854542000728543,0,
random,20,3,88,68,100,0.68,32,0,0,0,1,68,0.0020372500002849847,0,
random,20,3,89,72,100,0.72,28,0,0,0,1,72,0.0023012910005490994,0,
random,20,3,90,67,100,0.67,33,0,0,0,1,67,0.0020349579990579514,0,
random,20,3,91,74,100,0.74,26,0,0,0,1,74,0.0023844170009397203,0,
random,20,3,92,69,100,0.69,31,0,0,0,1,69,0.0022294999998848652,0,
random,20,3,93,74,100,0.74,26,0,0,0,1,74,0.0023741670011077076,0,
random,20,3,94,63,100,0.63,37,0,0,0,1,63,0.0019072079994657543,0,
random,20,3,95,63,100,0.63,37,0,0,0,1,63,0.0018503749997762498,0,
random,20,3,96,75,100,0.75,25,0,0,0,1,75,0.0024494590015819995,0,
random,20,3,97,69,100,0.69,31,0,0,0,1,69,0.0021766249992651865,0,
random,20,3,98,73,100,0.73,27,0,0,0,1,73,0.0023556659998575924,0,
random,20,3,99,65,100,0.65,35,0,0,0,1,65,0.0019332079991727369,0,
random,20,3,100,63,100,0.63,37,0,0,0,1,63,0.0018702919987845235,0,
random,20,3,101,67,100,0.67,33,0,0,0,1,67,0.00199741700089362,0,
random,20,3,102,70,100,0.7,30,0,0,0,1,70,0.002229292000265559,0,
random,20,3,103,65,100,0.65,35,0,0,0,1,65,0.0019332920001033926,0,
random,20,3,104,63,100,0.63,37,0,0,0,1,63,0.0018504169984225882,0,
random,20,3,105,70,100,0.7,30,0,0,0,1,70,0.002277249999679043,0,
random,20,3,106,66,100,0.66,34,0,0,0,1,66,0.002006541999435285,0,
random,20,3,107,71,100,0.71,29,0,0,0,1,71,0.0022682499984512106,0,
random,20,3,108,70,100,0.7,30,0,0,0,1,70,0.002170957999624079,0,
random,20,3,109,66,100,0.66,34,0,0,0,1,66,0.001974458000404411,0,
random,20,3,110,66,100,0.66,34,0,0,0,1,66,0.0019902920012100367,0,
random,20,3,111,73,100,0.73,27,0,0,0,1,73,0.0024163750003936,0,
random,20,3,112,66,100,0.66,34,0,0,0,1,66,0.0019889169998350553,0,
random,20,3,113,64,100,0.64,36,0,0,0,1,64,0.001904542001284426,0,
random,20,3,114,66,100,0.66,34,0,0,0,1,66,0.001995791000808822,0,
random,20,3,115,62,100,0.62,38,0,0,0,1,62,0.0018117500003427267,0,
random,20,3,116,64,100,0.64,36,0,0,0,1,64,0.0018696670013014227,0,
random,20,3,117,72,100,0.72,28,0,0,0,1,72,0.0023116249994927784,0,
random,20,3,118,69,100,0.69,31,0,0,0,1,69,0.002233458999398863,0,
random,20,3,119,73,100,0.73,27,0,0,0,1,73,0.0023247080007422483,0,
random,20,3,120,65,100,0.65,35,0,0,0,1,65,0.0019958329994551605,0,
random,20,3,121,66,100,0.66,34,0,0,0,1,66,0.001982709000003524,0,
random,20,3,122,63,100,0.63,37,0,0,0,1,63,0.0018842499994207174,0,
random,20,3,123,69,100,0.69,31,0,0,0,1,69,0.0021794160002173157,0,
random,20,3,124,74,100,0.74,26,0,0,0,1,74,0.0023745840007904917,0,
random,20,3,125,61,100,0.61,39,0,0,0,1,61,0.0018061250011669472,0,
random,20,3,126,73,100,0.73,27,0,0,0,1,73,0.0023371250008494826,0,
random,20,3,127,56,100,0.56,44,0,0,0,1,56,0.0016223330003413139,0,
random,20,3,128,61,100,0.61,39,0,0,0,1,61,0.0017823750004026806,0,
random,20,3,129,67,100,0.67,33,0,0,0,1,67,0.002123833000950981,0,
random,20,3,130,69,100,0.69,31,0,0,0,1,69,0.002178208000259474,0,
random,20,3,131,64,100,0.64,36,0,0,0,1,64,0.001894290999189252,0,
random,20,3,132,63,100,0.63,37,0,0,0,1,63,0.0018672079986572498,0,
random,20,3,133,68,100,0.68,32,0,0,0,1,68,0.002042500000243308,0,
random,20,3,134,70,100,0.7,30,0,0,0,1,70,0.0022185420002642786,0,
random,20,3,135,61,100,0.61,39,0,0,0,1,61,0.0017695839997031726,0,
random,20,3,136,61,100,0.61,39,0,0,0,1,61,0.0017995420002989704,0,
random,20,3,137,77,100,0.77,23,0,0,0,1,77,0.0025056670001504244,0,
random,20,3,138,70,100,0.7,30,0,0,0,1,70,0.002256166999359266,0,
random,20,3,139,67,100,0.67,33,0,0,0,1,67,0.0020233750001352746,0,
random,20,3,140,68,100,0.68,32,0,0,0,1,68,0.0020487919991865056,0,
random,20,3,141,76,100,0.76,24,0,0,0,1,76,0.0024687919994903496,0,
random,20,3,142,67,100,0.67,33,0,0,0,1,67,0.002020583000557963,0,
random,20,3,143,67,100,0.67,33,0,0,0,1,67,0.0020328749997133855,0,
random,20,3,144,64,100,0.64,36,0,0,0,1,64,0.0018870830008381745,0,
random,20,3,145,63,100,0.63,37,0,0,0,1,63,0.001919708998684655,0,
random,20,3,146,61,100,0.61,39,0,0,0,1,61,0.0018056669996440178,0,
random,20,3,147,65,100,0.65,35,0,0,0,1,65,0.0019351669998286525,0,
random,20,3,148,62,100,0.62,38,0,0,0,1,62,0.0018242920014017727,0,
random,20,3,149,68,100,0.68,32,0,0,0,1,68,0.0021324579993233783,0,
random,20,3,150,62,100,0.62,38,0,0,0,1,62,0.0018602919990371447,0,
random,20,3,151,68,100,0.68,32,0,0,0,1,68,0.002052624999123509,0,
random,20,3,152,65,100,0.65,35,0,0,0,1,65,0.0020208339992677793,0,
random,20,3,153,66,100,0.66,34,0,0,0,1,66,0.001981417000934016,0,
random,20,3,154,63,100,0.63,37,0,0,0,1,63,0.0018959160006488673,0,
random,20,3,155,66,100,0.66,34,0,0,0,1,66,0.001992041999983485,0,
random,20,3,156,67,100,0.67,33,0,0,0,1,67,0.002127666999513167,0,
random,20,3,157,61,100,0.61,39,0,0,0,1,61,0.0017934169991349336,0,
random,20,3,158,66,100,0.66,34,0,0,0,1,66,0.0019792080001934664,0,
random,20,3,159,64,100,0.64,36,0,0,0,1,64,0.0020393750000948785,0,
random,20,3,160,71,100,0.71,29,0,0,0,1,71,0.002230416999736917,0,
random,20,3,161,66,100,0.66,34,0,0,0,1,66,0.001994249998460873,0,
random,20,3,162,63,100,0.63,37,0,0,0,1,63,0.0018613329993968364,0,
random,20,3,163,69,100,0.69,31,0,0,0,1,69,0.0021889590007049264,0,
random,20,3,164,64,100,0.64,36,0,0,0,1,64,0.0018983749996550614,0,
random,20,3,165,63,100,0.63,37,0,0,0,1,63,0.0018380410001554992,0,
random,20,3,166,76,100,0.76,24,0,0,0,1,76,0.002505499998733285,0,
random,20,3,167,66,100,0.66,34,0,0,0,1,66,0.0020470830004342133,0,
