method,n,seed,episode,feasible_decisions,mixed_group_states,unavoidable_alias_states,sum_bad_action_mass,sum_bad_mass_in_mixed_groups,chosen_bad_action,chosen_bad_in_mixed_group,first_loss_bad_mass,trajectory_has_mixed_group,trajectory_has_unavoidable_alias
mlp,24,1,5,35,,,2.0191127638579474,,1,,0.19720712052003364,,
mlp,24,1,6,19,,,0.4654830840372597,,1,,0.05008117040961224,,
mlp,24,1,7,32,,,4.654110786768797,,1,,0.250068001645559,,
mlp,24,1,8,9,,,0.1252325049135834,,1,,0.04043085523881018,,
mlp,24,1,9,29,,,0.6934443681805078,,1,,0.21755480209878897,,
mlp,14,2,0,49,,,0.7206637197309647,,0,,,,
mlp,14,2,1,49,,,0.12120114540448412,,0,,,,
mlp,14,2,2,49,,,0.5689684562094044,,0,,,,
mlp,14,2,3,49,,,0.4098440064844908,,0,,,,
mlp,14,2,4,49,,,0.8902878567442016,,0,,,,
mlp,14,2,5,13,,,0.19819102715700865,,1,,0.030762468930333853,,
mlp,14,2,6,9,,,0.10102326679043472,,1,,0.030437730252742767,,
mlp,14,2,7,20,,,0.4111861489169186,,1,,0.02454517867317918,,
mlp,14,2,8,49,,,0.39205872036450273,,0,,,,
mlp,14,2,9,16,,,0.22646849596640095,,1,,0.061883825808763504,,
mlp,24,2,0,50,,,2.137957402998815,,1,,0.03321571444394067,,
mlp,24,2,1,10,,,0.05010334216058254,,1,,0.03152129612863064,,
mlp,24,2,2,24,,,0.7142947113097762,,1,,0.030587625635234872,,
mlp,24,2,3,144,,,0.9094844929995816,,0,,,,
mlp,24,2,4,35,,,0.6738796424579903,,1,,0.030678617800390384,,
mlp,24,2,5,27,,,0.30446158270316914,,1,,0.17584664150965068,,
mlp,24,2,6,144,,,0.5978131490596752,,0,,,,
mlp,24,2,7,144,,,2.428532771803475,,0,,,,
mlp,24,2,8,32,,,0.6163849945187394,,1,,0.08789239258879888,,
mlp,24,2,9,12,,,0.11321219592355192,,1,,0.06535288202576339,,
mlp,14,3,0,49,,,0.4313906457682606,,0,,,,
mlp,14,3,1,16,,,0.17120309555886593,,1,,0.037001351578510366,,
mlp,14,3,2,16,,,0.303684114994212,,1,,0.0766554758156417,,
mlp,14,3,3,22,,,0.24227180870957454,,1,,0.03747233409922046,,
mlp,14,3,4,49,,,0.4982655742305724,,0,,,,
mlp,14,3,5,20,,,0.6439890112827129,,1,,0.12203401944134384,,
mlp,14,3,6,10,,,0.19524700718466192,,1,,0.080981336068362,,
mlp,14,3,7,8,,,0.00692245239042677,,1,,0.006480478565208614,,
mlp,14,3,8,49,,,0.14086461292026797,,0,,,,
mlp,14,3,9,9,,,0.40615348785649985,,1,,0.20721198723185807,,
mlp,24,3,0,144,,,1.8942027799282641,,0,,,,
mlp,24,3,1,34,,,0.2663992587768007,,1,,0.01619760593166575,,
mlp,24,3,2,17,,,0.516106106715597,,1,,0.075982797130564,,
mlp,24,3,3,23,,,0.34900820353868767,,1,,0.02360248895638506,,
mlp,24,3,4,10,,,0.1565240129129961,,1,,0.06335707672405988,,
mlp,24,3,5,17,,,0.20415884280373575,,1,,0.17672891452821204,,
mlp,24,3,6,35,,,1.3772124493607691,,1,,0.08064849084880166,,
mlp,24,3,7,29,,,0.8036275238341659,,1,,0.01644575922000513,,
mlp,24,3,8,24,,,0.6648121294538214,,1,,0.04225887916254578,,
mlp,24,3,9,8,,,0.10895355138927698,,1,,0.04918219707906246,,
mlp,14,4,0,49,,,0.6558267555956263,,0,,,,
mlp,14,4,1,49,,,0.4196137190738227,,0,,,,
mlp,14,4,2,49,,,0.6720392402603466,,0,,,,
mlp,14,4,3,22,,,0.5376474702425185,,1,,0.07517383582307957,,
mlp,14,4,4,26,,,0.43082431827497203,,1,,0.11742015439085662,,
mlp,14,4,5,15,,,0.24086461630849954,,1,,0.08422588059329428,,
mlp,14,4,6,49,,,0.4607544494792819,,0,,,,
mlp,14,4,7,49,,,0.3393581206814815,,0,,,,
mlp,14,4,8,18,,,0.5376618504524231,,1,,0.12795721826842055,,
mlp,14,4,9,49,,,0.24524644413395436,,0,,,,
mlp,24,4,0,32,,,1.1577297027506575,,1,,0.08569506794447079,,
mlp,24,4,1,32,,,0.9023095413306237,,1,,0.093134450909929,,
mlp,24,4,2,10,,,0.06600211682962254,,1,,0.02021957829128951,,
mlp,24,4,3,144,,,1.3078508492889114,,0,,,,
mlp,24,4,4,37,,,0.8424627816857537,,1,,0.10928755745408125,,
mlp,24,4,5,52,,,0.9250546962248336,,1,,0.03942932782229036,,
mlp,24,4,6,40,,,0.8841538711130852,,1,,0.035583259945269674,,
mlp,24,4,7,28,,,1.9485757201211982,,1,,0.1601156805534174,,
mlp,24,4,8,14,,,0.5563327525160275,,1,,0.10158875249908306,,
mlp,24,4,9,34,,,0.5877066229534194,,1,,0.12414749348022269,,
untrained_gnn,14,0,0,12,0.0,0.0,0.7802845276892185,0.0,1,0.0,0.4502389244735241,0.0,0.0
untrained_gnn,14,0,1,16,0.0,0.0,0.8409515880048275,0.0,1,0.0,0.18148848600685596,0.0,0.0
untrained_gnn,14,0,2,10,1.0,0.0,0.2584329033270478,0.02433784119784832,1,0.0,0.12171681970357895,1.0,0.0
untrained_gnn,14,0,3,11,0.0,0.0,0.636732161976397,0.0,1,0.0,0.443727795034647,0.0,0.0
untrained_gnn,14,0,4,13,0.0,0.0,1.0692029166966677,0.0,1,0.0,0.4152042157948017,0.0,0.0
untrained_gnn,14,0,5,13,0.0,0.0,1.2322717178612947,0.0,1,0.0,0.4238043138757348,0.0,0.0
untrained_gnn,14,0,6,14,0.0,0.0,0.9295472791418433,0.0,1,0.0,0.24996426049619913,0.0,0.0
untrained_gnn,14,0,7,18,0.0,0.0,3.162569564767182,0.0,1,0.0,0.3521370403468609,0.0,0.0
untrained_gnn,14,0,8,16,0.0,0.0,2.0032483339309692,0.0,1,0.0,0.37490671686828136,0.0,0.0
untrained_gnn,14,0,9,13,0.0,0.0,0.9536700211465359,0.0,1,0.0,0.4233353976160288,0.0,0.0
untrained_gnn,24,0,0,23,2.0,0.0,1.3572922185994685,0.015618672128766775,1,0.0,0.45859877951443195,1.0,0.0
untrained_gnn,24,0,1,23,0.0,0.0,1.6383503824472427,0.0,1,0.0,0.35018831584602594,0.0,0.0
untrained_gnn,24,0,2,22,0.0,0.0,2.1002201882656664,0.0,1,0.0,0.4613851476460695,0.0,0.0
untrained_gnn,24,0,3,16,0.0,0.0,0.3633731985464692,0.0,1,0.0,0.12577745295129716,0.0,0.0
untrained_gnn,24,0,4,11,0.0,0.0,0.003661960130557418,0.0,1,0.0,0.003661960130557418,0.0,0.0
untrained_gnn,24,0,5,24,2.0,0.0,1.0150697557255626,0.06787649029865861,1,0.0,0.37222948716953397,1.0,0.0
untrained_gnn,24,0,6,19,0.0,0.0,0.43367951666004956,0.0,1,0.0,0.18078494491055608,0.0,0.0
untrained_gnn,24,0,7,20,0.0,0.0,0.34639086946845055,0.0,1,0.0,0.16633432125672698,0.0,0.0
untrained_gnn,24,0,8,26,0.0,0.0,2.7891284227371216,0.0,1,0.0,0.42724350187927485,0.0,0.0
untrained_gnn,24,0,9,21,0.0,0.0,0.9882389779668301,0.0,1,0.0,0.3634077492170036,0.0,0.0
untrained_gnn,40,0,0,24,0.0,0.0,0.255801553837955,0.0,1,0.0,0.06041066185571253,0.0,0.0
untrained_gnn,40,0,1,31,0.0,0.0,0.4618115032790229,0.0,1,0.0,0.08653598930686712,0.0,0.0
untrained_gnn,40,0,2,18,0.0,0.0,0.03772339166607708,0.0,1,0.0,0.010177155607379973,0.0,0.0
untrained_gnn,40,0,3,37,1.0,0.0,1.6322637910488993,0.02934022224508226,1,0.0,0.23439741786569357,1.0,0.0
untrained_gnn,40,0,4,33,0.0,0.0,0.7435768598224968,0.0,1,0.0,0.2825961542548612,0.0,0.0
untrained_gnn,40,0,5,29,0.0,0.0,0.8272090138634667,0.0,1,0.0,0.16441200987901539,0.0,0.0
untrained_gnn,40,0,6,28,0.0,0.0,0.4151845449814573,0.0,1,0.0,0.04854334471747279,0.0,0.0
untrained_gnn,40,0,7,15,2.0,0.0,0.02235666464548558,0.0049316734075546265,1,0.0,0.00626029132399708,1.0,0.0
untrained_gnn,40,0,8,26,0.0,0.0,0.3447319520637393,0.0,1,0.0,0.11160321219358593,0.0,0.0
untrained_gnn,40,0,9,35,5.0,0.0,1.595287196105346,0.08152442483697087,1,0.0,0.24238716810941696,1.0,0.0
untrained_gnn,14,1,0,10,2.0,0.0,0.33973447140306234,0.05338074266910553,1,0.0,0.15481269266456366,1.0,0.0
untrained_gnn,14,1,1,12,1.0,0.0,0.4690264714881778,0.05952199548482895,1,0.0,0.18252380285412073,1.0,0.0
untrained_gnn,14,1,2,15,0.0,0.0,1.275007768534124,0.0,1,0.0,0.4270825497806072,0.0,0.0
untrained_gnn,14,1,3,13,0.0,0.0,0.4697959776967764,0.0,1,0.0,0.14721589162945747,0.0,0.0
untrained_gnn,14,1,4,16,0.0,0.0,1.7900466453284025,0.0,1,0.0,0.40400492772459984,0.0,0.0
untrained_gnn,14,1,5,15,0.0,0.0,1.0356594305485487,0.0,1,0.0,0.19304302893579006,0.0,0.0
untrained_gnn,14,1,6,19,0.0,0.0,3.516491062939167,0.0,1,0.0,0.31128790602087975,0.0,0.0
untrained_gnn,14,1,7,13,0.0,0.0,1.08923474047333,0.0,1,0.0,0.44767927937209606,0.0,0.0
untrained_gnn,14,1,8,12,1.0,0.0,0.5688539352267981,0.14321048744022846,1,0.0,0.2572558391839266,1.0,0.0
untrained_gnn,14,1,9,9,0.0,0.0,0.07952733896672726,0.0,1,0.0,0.04060372710227966,0.0,0.0
untrained_gnn,24,1,0,26,0.0,0.0,1.9631270552054048,0.0,1,0.0,0.3411097773350775,0.0,0.0
untrained_gnn,24,1,1,17,1.0,0.0,0.41356582660228014,0.04248783830553293,1,0.0,0.16019891761243343,1.0,0.0
untrained_gnn,24,1,2,15,0.0,0.0,0.26607951847836375,0.0,1,0.0,0.05861298553645611,0.0,0.0
untrained_gnn,24,1,3,14,0.0,0.0,0.09842407237738371,0.0,1,0.0,0.050016880966722965,0.0,0.0
untrained_gnn,24,1,4,25,2.0,0.0,1.942438516765833,0.016471827868372202,1,0.0,0.44917253078892827,1.0,0.0
untrained_gnn,24,1,5,19,0.0,0.0,0.9207548722624779,0.0,1,0.0,0.18233915138989687,0.0,0.0
untrained_gnn,24,1,6,16,0.0,0.0,0.15441697370260954,0.0,1,0.0,0.04123513353988528,0.0,0.0
untrained_gnn,24,1,7,14,0.0,0.0,0.1571889421902597,0.0,1,0.0,0.08350344188511372,0.0,0.0
untrained_gnn,24,1,8,18,0.0,0.0,0.2397564365528524,0.0,1,0.0,0.06689582811668515,0.0,0.0
untrained_gnn,24,1,9,31,1.0,0.0,4.784015540033579,0.04061255743727088,1,0.0,0.42731664329767227,1.0,0.0
untrained_gnn,40,1,0,35,0.0,0.0,2.1767465085722506,0.0,1,0.0,0.27255765500012785,0.0,0.0
untrained_gnn,40,1,1,22,2.0,0.0,0.1869699356611818,0.01943680632393807,1,0.0,0.08554385823663324,1.0,0.0
untrained_gnn,40,1,2,19,0.0,0.0,0.05406086111906916,0.0,1,0.0,0.011030158028006554,0.0,0.0
untrained_gnn,40,1,3,31,2.0,0.0,1.6956031204899773,0.033596275839954615,1,0.0,0.20790527912322432,1.0,0.0
untrained_gnn,40,1,4,35,6.0,0.0,1.0501534268260002,0.016696471022441983,1,0.0,0.21536041994113475,1.0,0.0
untrained_gnn,40,1,5,30,3.0,0.0,0.9198428349336609,0.086082310997881,1,0.0,0.12665600946638733,1.0,0.0
untrained_gnn,40,1,6,19,0.0,0.0,0.25999094219878316,0.0,1,0.0,0.05470799666363746,0.0,0.0
untrained_gnn,40,1,7,39,9.0,0.0,3.2684142049402,0.025395873351953924,1,0.0,0.3354831689503044,1.0,0.0
untrained_gnn,40,1,8,25,0.0,0.0,0.05500471917912364,0.0,1,0.0,0.008274756837636232,0.0,0.0
untrained_gnn,40,1,9,26,0.0,0.0,0.12717960821464658,0.0,1,0.0,0.025010939920321107,0.0,0.0
untrained_gnn,14,2,0,11,1.0,0.0,0.42276741191744804,0.02675633504986763,1,0.0,0.21665456984192133,1.0,0.0
untrained_gnn,14,2,1,17,0.0,0.0,2.157159870490432,0.0,1,0.0,0.3189231064170599,0.0,0.0
untrained_gnn,14,2,2,13,0.0,0.0,0.7486338233575225,0.0,1,0.0,0.4008173765614629,0.0,0.0
untrained_gnn,14,2,3,13,0.0,0.0,1.7718760250136256,0.0,1,0.0,0.4013030678033829,0.0,0.0
untrained_gnn,14,2,4,14,0.0,0.0,1.0527973137795925,0.0,1,0.0,0.416780486702919,0.0,0.0
untrained_gnn,14,2,5,20,0.0,0.0,2.238174824975431,0.0,1,0.0,0.29545869305729866,0.0,0.0
untrained_gnn,14,2,6,9,1.0,0.0,0.054982880130410194,0.027682257816195488,1,1.0,0.054982880130410194,1.0,0.0
untrained_gnn,14,2,7,9,0.0,0.0,0.040252688340842724,0.0,1,0.0,0.040252688340842724,0.0,0.0
untrained_gnn,14,2,8,11,0.0,0.0,0.6562346080318093,0.0,1,0.0,0.42570289596915245,0.0,0.0
untrained_gnn,14,2,9,14,0.0,0.0,1.2661269959062338,0.0,1,0.0,0.38567476347088814,0.0,0.0
untrained_gnn,24,2,0,19,0.0,0.0,0.5774109275080264,0.0,1,0.0,0.14413998508825898,0.0,0.0
untrained_gnn,24,2,1,21,0.0,0.0,1.515422383788973,0.0,1,0.0,0.43106767488643527,0.0,0.0
untrained_gnn,24,2,2,20,0.0,0.0,0.9424227939452976,0.0,1,0.0,0.21166978729888797,0.0,0.0
untrained_gnn,24,2,3,16,0.0,0.0,0.16039789421483874,0.0,1,0.0,0.06252664001658559,0.0,0.0
untrained_gnn,24,2,4,18,0.0,0.0,0.30293984338641167,0.0,1,0.0,0.1815207079052925,0.0,0.0
untrained_gnn,24,2,5,17,1.0,0.0,0.76100919325836,0.007956349290907383,1,0.0,0.18936404259875417,1.0,0.0
untrained_gnn,24,2,6,18,0.0,0.0,0.1986296228133142,0.0,1,0.0,0.13266455149278045,0.0,0.0
untrained_gnn,24,2,7,24,0.0,0.0,2.396400329656899,0.0,1,0.0,0.3312929328531027,0.0,0.0
untrained_gnn,24,2,8,14,0.0,0.0,0.18430633866228163,0.0,1,0.0,0.04074375983327627,0.0,0.0
untrained_gnn,24,2,9,26,1.0,0.0,2.5156292291358113,0.04944228660315275,1,0.0,0.2414045538753271,1.0,0.0
untrained_gnn,40,2,0,32,0.0,0.0,1.0165859572589397,0.0,1,0.0,0.25777151458896697,0.0,0.0
untrained_gnn,40,2,1,28,4.0,0.0,0.5723842935403809,0.0981220182729885,1,1.0,0.17555136850569397,1.0,0.0
untrained_gnn,40,2,2,30,0.0,0.0,1.0200448506511748,0.0,1,0.0,0.1462774759856984,0.0,0.0
untrained_gnn,40,2,3,28,0.0,0.0,0.4316411354811862,0.0,1,0.0,0.12374993739649653,0.0,0.0
untrained_gnn,40,2,4,27,0.0,0.0,0.2152219224954024,0.0,1,0.0,0.06151331402361393,0.0,0.0
untrained_gnn,40,2,5,31,0.0,0.0,0.6293434977997094,0.0,1,0.0,0.17531290103215724,0.0,0.0
untrained_gnn,40,2,6,29,1.0,0.0,0.4656076073879376,0.02136156673077494,1,1.0,0.09057699260301888,1.0,0.0
untrained_gnn,40,2,7,32,0.0,0.0,0.5096362105105072,0.0,1,0.0,0.11041149706579745,0.0,0.0
untrained_gnn,40,2,8,33,5.0,0.0,1.7907490824582055,0.03302486694883555,1,0.0,0.2347615621984005,1.0,0.0
untrained_gnn,40,2,9,32,3.0,0.0,0.7434685836778954,0.04458521667402238,1,0.0,0.19220967160072178,1.0,0.0
untrained_gnn,14,3,0,12,0.0,0.0,0.4473081948235631,0.0,1,0.0,0.14832537807524204,0.0,0.0
untrained_gnn,14,3,1,13,0.0,0.0,0.5027407454326749,0.0,1,0.0,0.15940572880208492,0.0,0.0
untrained_gnn,14,3,2,12,1.0,0.0,0.5982866836711764,0.21984711289405823,1,1.0,0.21984711289405823,1.0,0.0
untrained_gnn,14,3,3,12,0.0,0.0,0.8241607202216983,0.0,1,0.0,0.37779997289180756,0.0,0.0
untrained_gnn,14,3,4,21,0.0,0.0,3.0724975476041436,0.0,1,0.0,0.3191876355558634,0.0,0.0
untrained_gnn,14,3,5,13,1.0,0.0,0.7586055509746075,0.05782611481845379,1,0.0,0.4304239833727479,1.0,0.0
untrained_gnn,14,3,6,11,0.0,0.0,0.3280186038464308,0.0,1,0.0,0.10465561971068382,0.0,0.0
untrained_gnn,14,3,7,11,1.0,0.0,0.384844409301877,0.02681433316320181,1,0.0,0.19310051575303078,1.0,0.0
untrained_gnn,14,3,8,17,0.0,0.0,1.876615441404283,0.0,1,0.0,0.36276241205632687,0.0,0.0
untrained_gnn,14,3,9,11,0.0,0.0,0.34778293315321207,0.0,1,0.0,0.29256261326372623,0.0,0.0
untrained_gnn,24,3,0,21,3.0,0.0,0.46725002443417907,0.025205262936651707,1,0.0,0.19160749157890677,1.0,0.0
untrained_gnn,24,3,1,25,0.0,0.0,2.0608430777210742,0.0,1,0.0,0.3525057449005544,0.0,0.0
untrained_gnn,24,3,2,18,0.0,0.0,0.3940319698303938,0.0,1,0.0,0.19698653044179082,0.0,0.0
untrained_gnn,24,3,3,18,0.0,0.0,0.5928259901702404,0.0,1,0.0,0.16527824196964502,0.0,0.0
untrained_gnn,24,3,4,19,0.0,0.0,0.5016538444906473,0.0,1,0.0,0.20043618651106954,0.0,0.0
untrained_gnn,24,3,5,24,0.0,0.0,0.7235980541445315,0.0,1,0.0,0.15576889924705029,0.0,0.0
untrained_gnn,24,3,6,25,1.0,0.0,1.949799704598263,0.04950381792150438,1,0.0,0.3633998134173453,1.0,0.0
untrained_gnn,24,3,7,19,2.0,0.0,0.5250148177146912,0.025007914286106825,1,0.0,0.21808827482163906,1.0,0.0
untrained_gnn,24,3,8,20,1.0,0.0,0.24679434671998024,0.0301061044447124,1,0.0,0.056621041148900986,1.0,0.0
untrained_gnn,24,3,9,20,0.0,0.0,0.6816744869574904,0.0,1,0.0,0.26551028806716204,0.0,0.0
untrained_gnn,40,3,0,36,2.0,0.0,1.2516926913522184,0.016963811591267586,1,0.0,0.32714710873551667,1.0,0.0
untrained_gnn,40,3,1,28,0.0,0.0,0.5909876140067354,0.0,1,0.0,0.1425121888751164,0.0,0.0
untrained_gnn,40,3,2,41,0.0,0.0,2.846885698614642,0.0,1,0.0,0.35758227144833654,0.0,0.0
untrained_gnn,40,3,3,28,1.0,0.0,0.3179220074089244,0.006989654386416078,1,0.0,0.10790624096989632,1.0,0.0
untrained_gnn,40,3,4,26,0.0,0.0,0.14813424192834646,0.0,1,0.0,0.05630783922970295,0.0,0.0
untrained_gnn,40,3,5,33,0.0,0.0,0.8265792925376445,0.0,1,0.0,0.19256374519318342,0.0,0.0
untrained_gnn,40,3,6,37,2.0,0.0,1.6802424230845645,0.005345037905499339,1,0.0,0.3021502823103219,1.0,0.0
untrained_gnn,40,3,7,15,0.0,0.0,0.007965256809256971,0.0,1,0.0,0.0013421517796814442,0.0,0.0
untrained_gnn,40,3,8,32,0.0,0.0,1.777599728317,0.0,1,0.0,0.19695611123461276,0.0,0.0
untrained_gnn,40,3,9,30,0.0,0.0,1.47693692042958,0.0,1,0.0,0.18693367287050933,0.0,0.0
untrained_gnn,14,4,0,15,0.0,0.0,1.310645554214716,0.0,1,0.0,0.39829359017312527,0.0,0.0
untrained_gnn,14,4,1,18,0.0,0.0,2.626287586055696,0.0,1,0.0,0.35466452687978745,0.0,0.0
untrained_gnn,14,4,2,12,0.0,0.0,0.752908730879426,0.0,1,0.0,0.4338771002367139,0.0,0.0
untrained_gnn,14,4,3,9,0.0,0.0,0.06811158824712038,0.0,1,0.0,0.06811158824712038,0.0,0.0
untrained_gnn,14,4,4,8,0.0,0.0,0.012008880265057087,0.0,1,0.0,0.012008880265057087,0.0,0.0
untrained_gnn,14,4,5,13,0.0,0.0,1.3084487998858094,0.0,1,0.0,0.43228031788021326,0.0,0.0
untrained_gnn,14,4,6,13,0.0,0.0,0.7098857080563903,0.0,1,0.0,0.4157244898378849,0.0,0.0
untrained_gnn,14,4,7,12,0.0,0.0,0.4306867057457566,0.0,1,0.0,0.2347844373434782,0.0,0.0
untrained_gnn,14,4,8,11,0.0,0.0,0.28967089764773846,0.0,1,0.0,0.19043429847806692,0.0,0.0
untrained_gnn,14,4,9,13,0.0,0.0,0.6987499166280031,0.0,1,0.0,0.4236978776752949,0.0,0.0
untrained_gnn,24,4,0,18,0.0,0.0,0.5375708173960447,0.0,1,0.0,0.29027341841720045,0.0,0.0
untrained_gnn,24,4,1,25,0.0,0.0,2.656680087558925,0.0,1,0.0,0.43491307785734534,0.0,0.0
untrained_gnn,24,4,2,17,1.0,0.0,0.38661102461628616,0.0359317846596241,1,0.0,0.12942848703823984,1.0,0.0
untrained_gnn,24,4,3,14,0.0,0.0,0.18304055742919445,0.0,1,0.0,0.10042477236129344,0.0,0.0
untrained_gnn,24,4,4,19,1.0,0.0,0.4341429623309523,0.008471404202282429,1,0.0,0.14403068576939404,1.0,0.0
untrained_gnn,24,4,5,19,0.0,0.0,0.6790145658887923,0.0,1,0.0,0.2673504564445466,0.0,0.0
untrained_gnn,24,4,6,19,0.0,0.0,0.3387426433619112,0.0,1,0.0,0.08949973760172725,0.0,0.0
untrained_gnn,24,4,7,27,0.0,0.0,2.5918243483174592,0.0,1,0.0,0.31598864402621984,0.0,0.0
untrained_gnn,24,4,8,20,0.0,0.0,1.2456618833821267,0.0,1,0.0,0.1857584638055414,0.0,0.0
untrained_gnn,24,4,9,20,0.0,0.0,1.4041532755363733,0.0,1,0.0,0.4447034695185721,0.0,0.0
untrained_gnn,40,4,0,29,3.0,0.0,0.4005406635114923,0.025771907065063715,1,0.0,0.081932254252024,1.0,0.0
untrained_gnn,40,4,1,38,0.0,0.0,2.1625112219480798,0.0,1,0.0,0.21980717207770795,0.0,0.0
untrained_gnn,40,4,2,31,1.0,0.0,0.8371689427876845,0.027581118047237396,1,0.0,0.16998564905952662,1.0,0.0
untrained_gnn,40,4,3,13,2.0,0.0,0.014034340856596828,0.005131235462613404,1,0.0,0.005121424328535795,1.0,0.0
untrained_gnn,40,4,4,29,0.0,0.0,0.5136865680105984,0.0,1,0.0,0.11850434262305498,0.0,0.0
untrained_gnn,40,4,5,33,0.0,0.0,1.2345768142258748,0.0,1,0.0,0.3284526509232819,0.0,0.0
untrained_gnn,40,4,6,35,0.0,0.0,1.289874934242107,0.0,1,0.0,0.25829985016025603,0.0,0.0
untrained_gnn,40,4,7,28,1.0,0.0,1.0670384269906208,0.01862507895566523,1,0.0,0.1776315327733755,1.0,0.0
untrained_gnn,40,4,8,37,2.0,0.0,2.4865603435318917,0.06789256760384887,1,0.0,0.36331647576298565,1.0,0.0
untrained_gnn,40,4,9,39,0.0,0.0,1.3116422288585454,0.0,1,0.0,0.14191952615510672,0.0,0.0
untrained_mlp,14,0,0,11,,,0.48538564145565033,,1,,0.4588569486513734,,
untrained_mlp,14,0,1,11,,,0.2604129435494542,,1,,0.1271257996559143,,
untrained_mlp,14,0,2,10,,,0.3816725928336382,,1,,0.14186323154717684,,
untrained_mlp,14,0,3,11,,,0.6459350166842341,,1,,0.44273907877504826,,
untrained_mlp,14,0,4,13,,,1.0732768047600985,,1,,0.41157213877886534,,
untrained_mlp,14,0,5,12,,,0.7845930242910981,,1,,0.42480278946459293,,
untrained_mlp,14,0,6,14,,,0.9231293248012662,,1,,0.24893108382821083,,
untrained_mlp,14,0,7,11,,,0.3377870135009289,,1,,0.16532462649047375,,
untrained_mlp,14,0,8,15,,,1.9423952111974359,,1,,0.3969401903450489,,
untrained_mlp,14,0,9,15,,,1.8260645177215338,,1,,0.39563113264739513,,
untrained_mlp,24,0,0,30,,,3.2162600965239108,,1,,0.4075448294170201,,
untrained_mlp,24,0,1,15,,,0.040376163087785244,,1,,0.020317408721894026,,
untrained_mlp,24,0,2,21,,,0.6469253690447658,,1,,0.24312240863218904,,
untrained_mlp,24,0,3,21,,,1.2960718376562,,1,,0.20918653905391693,,
untrained_mlp,24,0,4,22,,,1.1333603989332914,,1,,0.29855845496058464,,
untrained_mlp,24,0,5,23,,,0.5882184025831521,,1,,0.11391829559579492,,
untrained_mlp,24,0,6,18,,,0.17962526786141098,,1,,0.05850838962942362,,
untrained_mlp,24,0,7,23,,,1.3275259465444833,,1,,0.289207998663187,,
untrained_mlp,24,0,8,26,,,2.881303609814495,,1,,0.34456707909703255,,
untrained_mlp,24,0,9,22,,,0.8002002350986004,,1,,0.1010500998236239,,
untrained_mlp,14,1,0,16,,,1.5896611409261823,,1,,0.3714696429669857,,
untrained_mlp,14,1,1,13,,,0.8003951134160161,,1,,0.25876030791550875,,
untrained_mlp,14,1,2,12,,,0.5357801876962185,,1,,0.4237902080640197,,
untrained_mlp,14,1,3,10,,,0.34617414977401495,,1,,0.13769875187426805,,
untrained_mlp,14,1,4,14,,,1.1132938731461763,,1,,0.4195163734257221,,
untrained_mlp,14,1,5,13,,,0.6867399057373405,,1,,0.43056632578372955,,
untrained_mlp,14,1,6,12,,,0.49024141672998667,,1,,0.26350350212305784,,
untrained_mlp,14,1,7,16,,,1.8071803599596024,,1,,0.38163027353584766,,
untrained_mlp,14,1,8,10,,,0.17861456610262394,,1,,0.17861456610262394,,
untrained_mlp,14,1,9,11,,,0.28869209066033363,,1,,0.20909100957214832,,
untrained_mlp,24,1,0,22,,,1.764875890687108,,1,,0.36008388036862016,,
untrained_mlp,24,1,1,15,,,0.20040514809079468,,1,,0.07694614306092262,,
untrained_mlp,24,1,2,22,,,1.6158690466545522,,1,,0.2649934059008956,,
untrained_mlp,24,1,3,21,,,0.8163878628984094,,1,,0.36525177815929055,,
untrained_mlp,24,1,4,24,,,2.574038923252374,,1,,0.43716127844527364,,
untrained_mlp,24,1,5,18,,,0.617785090347752,,1,,0.17635858478024602,,
untrained_mlp,24,1,6,18,,,0.4537653191946447,,1,,0.1877718297764659,,
untrained_mlp,24,1,7,14,,,0.027304443065077066,,1,,0.027304443065077066,,
untrained_mlp,24,1,8,24,,,2.46331790369004,,1,,0.4423796748742461,,
untrained_mlp,24,1,9,25,,,3.082936418475583,,1,,0.4545158641412854,,
untrained_mlp,14,2,0,11,,,0.41419088561087847,,1,,0.21305827144533396,,
untrained_mlp,14,2,1,9,,,0.11760240513831377,,1,,0.09285330213606358,,
untrained_mlp,14,2,2,13,,,0.40160876885056496,,1,,0.27930643782019615,,
untrained_mlp,14,2,3,13,,,1.7603980852290988,,1,,0.40426773857325315,,
untrained_mlp,14,2,4,13,,,0.8619818622246385,,1,,0.4136324990540743,,
untrained_mlp,14,2,5,11,,,0.3738201353698969,,1,,0.17322432901710272,,
untrained_mlp,14,2,6,12,,,0.49379237927496433,,1,,0.27872861362993717,,
untrained_mlp,14,2,7,9,,,0.039629860781133175,,1,,0.039629860781133175,,
untrained_mlp,14,2,8,11,,,0.5980432080104947,,1,,0.4336508549749851,,
untrained_mlp,14,2,9,14,,,1.2578057860955596,,1,,0.3897108267992735,,
untrained_mlp,24,2,0,24,,,1.243790433043614,,1,,0.3650689427740872,,
untrained_mlp,24,2,1,17,,,0.30070699751377106,,1,,0.15338898333720863,,
untrained_mlp,24,2,2,21,,,0.7657989694271237,,1,,0.32333402009680867,,
untrained_mlp,24,2,3,18,,,0.21671155304647982,,1,,0.07103215344250202,,
untrained_mlp,24,2,4,18,,,0.3914097403176129,,1,,0.14572487166151404,,
untrained_mlp,24,2,5,17,,,0.6917415650095791,,1,,0.13944147108122706,,
untrained_mlp,24,2,6,18,,,0.1956376158632338,,1,,0.13031069608405232,,
