method,n,metric,mean,ci95_halfwidth,seed_count
endpoint,14,optimality_ratio,0.9872244897959183,0.010272270250557273,5
endpoint,14,exact_optimum,0.818,0.059806457877808146,5
endpoint,14,absolute_gap,0.626,0.5033412422773076,5
endpoint,14,inference_time_seconds,0.017422960831994662,0.000986917908618779,5
endpoint,14,first_loss_step,23.712544563279856,10.29507091515379,5
endpoint,14,first_odd_cycle_step,11.888421052631578,9.580091916623674,5
endpoint,14,parameter_count,13185.0,0.0,5
endpoint,14,exact_rate,0.818,0.059806457877808146,5
endpoint,14,unbalanced_bipartite_rate,0.11000000000000001,0.07186649965636607,5
endpoint,14,nonbipartite_rate,0.072,0.08393869038691043,5
endpoint,14,odd_cycle_first_loss_rate,0.054000000000000006,0.04776776776199969,5
endpoint,14,partition_imbalance_first_loss_rate,0.128,0.04595834411373464,5
endpoint,15,optimality_ratio,0.9844642857142857,0.009207625804531579,5
endpoint,15,exact_optimum,0.882,0.07314233596892235,5
endpoint,15,absolute_gap,0.8699999999999999,0.515627045053766,5
endpoint,15,inference_time_seconds,0.021278620259996345,0.0005893530637224648,5
endpoint,15,first_loss_step,16.10141414141414,6.008463679430725,5
endpoint,15,first_odd_cycle_step,14.605959595959595,8.329291765621281,5
endpoint,15,parameter_count,13185.0,0.0,5
endpoint,15,exact_rate,0.882,0.07314233596892235,5
endpoint,15,unbalanced_bipartite_rate,0.008,0.010388506336835695,5
endpoint,15,nonbipartite_rate,0.10999999999999999,0.07852972645910242,5
endpoint,15,odd_cycle_first_loss_rate,0.10799999999999998,0.07314233596892233,5
endpoint,15,partition_imbalance_first_loss_rate,0.01,0.008779890330850844,5
endpoint,16,optimality_ratio,0.9809687500000001,0.008795310191102055,5
endpoint,16,exact_optimum,0.7300000000000001,0.06145923231595592,5
endpoint,16,absolute_gap,1.218,0.562899852230533,5
endpoint,16,inference_time_seconds,0.026992023333996203,0.0010842248515938514,5
endpoint,16,first_loss_step,28.523239057239056,14.559971202524123,5
endpoint,16,first_odd_cycle_step,13.00095238095238,6.102806341561689,5
endpoint,16,parameter_count,13185.0,0.0,5
endpoint,16,exact_rate,0.7300000000000001,0.06145923231595592,5
endpoint,16,unbalanced_bipartite_rate,0.148,0.056492300650453256,5
