record_id,graph_sha256,graph_reference,outcome,method,n,seed,episode
untrained_gnn/s2/n14/e0,ba3ab620f397f272c691375ecf170131860c2fe57dbe66f385de8ec3fa578c17,study/artifacts/evaluation/untrained_gnn/seed-2/n-14/chunk-000000.json.gz,nonbipartite,untrained_gnn,14,2,0
untrained_gnn/s2/n15/e0,2afcec7868b9789c60bf3d0951582aee3137982bcbc2feae06a575baab5c72a9,study/artifacts/evaluation/untrained_gnn/seed-2/n-15/chunk-000000.json.gz,nonbipartite,untrained_gnn,15,2,0
untrained_gnn/s2/n16/e0,31ad25aa5aedb57e416ad96529a5243a7706817d89a3c49fa2afabed0c93118e,study/artifacts/evaluation/untrained_gnn/seed-2/n-16/chunk-000000.json.gz,nonbipartite,untrained_gnn,16,2,0
untrained_gnn/s2/n17/e0,9f68583e6d83fe721afa20c50335389cf71f67f00e44f8ba2d862c4571dd7070,study/artifacts/evaluation/untrained_gnn/seed-2/n-17/chunk-000000.json.gz,nonbipartite,untrained_gnn,17,2,0
untrained_gnn/s2/n20/e0,d44fd41c5af22279cc4f01170162b66f25f732eb6c0608df88139beb9fd84c23,study/artifacts/evaluation/untrained_gnn/seed-2/n-20/chunk-000000.json.gz,nonbipartite,untrained_gnn,20,2,0
untrained_gnn/s2/n23/e0,7f33fd4ec141a0b7c86250c24bc61ac803820f43236eaca3a5968824c7c8c497,study/artifacts/evaluation/untrained_gnn/seed-2/n-23/chunk-000000.json.gz,nonbipartite,untrained_gnn,23,2,0
untrained_gnn/s2/n24/e0,e7ca3ec15fd146faa0ee61f5efe5249a6d4dcceb86cbb4cade4a0845969b0b76,study/artifacts/evaluation/untrained_gnn/seed-2/n-24/chunk-000000.json.gz,nonbipartite,untrained_gnn,24,2,0
untrained_gnn/s2/n25/e0,0b04ebcba7be371818d59aaa0aaa64c9acbba5c06b4af50715ca027b6f4084d5,study/artifacts/evaluation/untrained_gnn/seed-2/n-25/chunk-000000.json.gz,nonbipartite,untrained_gnn,25,2,0
untrained_gnn/s2/n30/e0,426f9e70519b91a622a5ccf154e6a55572e42badb6d22e7600c0e176c7150730,study/artifacts/evaluation/untrained_gnn/seed-2/n-30/chunk-000000.json.gz,nonbipartite,untrained_gnn,30,2,0
untrained_gnn/s2/n40/e0,37271d8bae3d8d7107bc348e71a88ea3bc4a8b59456000f7712acace8a812bf4,study/artifacts/evaluation/untrained_gnn/seed-2/n-40/chunk-000000.json.gz,nonbipartite,untrained_gnn,40,2,0
untrained_gnn/s2/n6/e0,c5af337883d203b71c32392447c9d4bf463e1e6ff5f09e1b5be4b4c34f2cd98b,study/artifacts/evaluation/untrained_gnn/seed-2/n-6/chunk-000000.json.gz,exact,untrained_gnn,6,2,0
untrained_gnn/s2/n6/e2,5dda7fd3b3ed7893be22d71a1ea28af246f4c2b3c3592c3e1dade5a9c02089b5,study/artifacts/evaluation/untrained_gnn/seed-2/n-6/chunk-000000.json.gz,nonbipartite,untrained_gnn,6,2,2
untrained_gnn/s2/n6/e14,35459b26bdac72e9b240e21e409b078014e59ca3d511b822e53f8921b5f13b8e,study/artifacts/evaluation/untrained_gnn/seed-2/n-6/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,6,2,14
untrained_gnn/s2/n7/e0,199c53e11c4f470c290df9b683ed3b5e02a88a39e830f904229c7c07d623ffcc,study/artifacts/evaluation/untrained_gnn/seed-2/n-7/chunk-000000.json.gz,exact,untrained_gnn,7,2,0
untrained_gnn/s2/n7/e3,11e9dfd6a65e9c643f7e0f7457f2e886ee34dcc1828197615c639ce61670363f,study/artifacts/evaluation/untrained_gnn/seed-2/n-7/chunk-000000.json.gz,nonbipartite,untrained_gnn,7,2,3
untrained_gnn/s2/n7/e41,103c1ffa21b9e85c1f9a0ca5aed4fd49f7dea8dfc1ccf8549afeb21577977e4d,study/artifacts/evaluation/untrained_gnn/seed-2/n-7/chunk-000032.json.gz,unbalanced_bipartite,untrained_gnn,7,2,41
untrained_gnn/s2/n8/e0,b71ef0453d9e793bf0fa6d38419558189bec09bf16bf5b065257d40f46c6b3b2,study/artifacts/evaluation/untrained_gnn/seed-2/n-8/chunk-000000.json.gz,nonbipartite,untrained_gnn,8,2,0
untrained_gnn/s2/n8/e3,8b6bd9b01f68666ba7e34fe796be3fe33d3d3c974e97040532ce382333c466aa,study/artifacts/evaluation/untrained_gnn/seed-2/n-8/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,8,2,3
untrained_gnn/s2/n8/e6,f3f84d417775c75c7d00aff44083b334b4d7c01aae751361938b400c31341e1f,study/artifacts/evaluation/untrained_gnn/seed-2/n-8/chunk-000000.json.gz,exact,untrained_gnn,8,2,6
untrained_gnn/s2/n9/e0,feaab92a5e2157f760fa42875a13ddeae16b4d264afda841ecd0bde65e051058,study/artifacts/evaluation/untrained_gnn/seed-2/n-9/chunk-000000.json.gz,nonbipartite,untrained_gnn,9,2,0
untrained_gnn/s2/n9/e7,0062c312ff90394c39cdd4b30eee4cc4bacefd6cba5edc713f26542a60b7d5d2,study/artifacts/evaluation/untrained_gnn/seed-2/n-9/chunk-000000.json.gz,exact,untrained_gnn,9,2,7
untrained_gnn/s2/n9/e37,7ce844000a04db2751dbf8a2cbb1941cafab7cb221a66296e29f6770666456fe,study/artifacts/evaluation/untrained_gnn/seed-2/n-9/chunk-000032.json.gz,unbalanced_bipartite,untrained_gnn,9,2,37
untrained_gnn/s3/n10/e0,79189eb256d4db29aef539878638d1265a49596ef203c3c5ceb260415dba059c,study/artifacts/evaluation/untrained_gnn/seed-3/n-10/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,10,3,0
untrained_gnn/s3/n10/e1,361b6a27f167dd786e69c825f81bd141d1d8dc08b6362cf47b72d426f54b4e76,study/artifacts/evaluation/untrained_gnn/seed-3/n-10/chunk-000000.json.gz,nonbipartite,untrained_gnn,10,3,1
untrained_gnn/s3/n10/e10,0fdfd2dcf478a1b624f968fa05cfcefb6ed39c1a7330fd38fc2bec242a03ffd2,study/artifacts/evaluation/untrained_gnn/seed-3/n-10/chunk-000000.json.gz,exact,untrained_gnn,10,3,10
untrained_gnn/s3/n11/e0,0b409f28ea7bbb8fc1233f288368e9c54740c6508d9b60a261233c362ea82d97,study/artifacts/evaluation/untrained_gnn/seed-3/n-11/chunk-000000.json.gz,nonbipartite,untrained_gnn,11,3,0
untrained_gnn/s3/n11/e1,30749c0ff5352e357d748e41533a363ef82b3d8886ad3777254646ed621bcd00,study/artifacts/evaluation/untrained_gnn/seed-3/n-11/chunk-000000.json.gz,exact,untrained_gnn,11,3,1
untrained_gnn/s3/n11/e62,7d5392532e2e79217cbd6e87aa1b8ba5502b5e63cb2a00083ab1b5917977ff32,study/artifacts/evaluation/untrained_gnn/seed-3/n-11/chunk-000032.json.gz,unbalanced_bipartite,untrained_gnn,11,3,62
untrained_gnn/s3/n12/e0,5a3180c96df3e5b3fa103206d6a9bbaf52a62b8db043dece074bcb75c26da50a,study/artifacts/evaluation/untrained_gnn/seed-3/n-12/chunk-000000.json.gz,nonbipartite,untrained_gnn,12,3,0
untrained_gnn/s3/n12/e39,422bb2b30b68c2b922df296b79608e85071b3d7af45f0dd3718aa509f3ea199f,study/artifacts/evaluation/untrained_gnn/seed-3/n-12/chunk-000032.json.gz,exact,untrained_gnn,12,3,39
untrained_gnn/s3/n13/e0,e0b2b426cca8a756c5be93713a15f054645b2ca7705d48c4d8193bfda2e122d5,study/artifacts/evaluation/untrained_gnn/seed-3/n-13/chunk-000000.json.gz,nonbipartite,untrained_gnn,13,3,0
untrained_gnn/s3/n13/e7,4786635b6c8f35e58900928178f3d0d29686b0cb74d8eaf236c1b1e001caefa5,study/artifacts/evaluation/untrained_gnn/seed-3/n-13/chunk-000000.json.gz,exact,untrained_gnn,13,3,7
untrained_gnn/s3/n13/e17,c60ee4d13df635d87a7a749d4725ce4f5e89dc86da51f0e1f1b07b85bb6ff447,study/artifacts/evaluation/untrained_gnn/seed-3/n-13/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,13,3,17
untrained_gnn/s3/n14/e0,5e56b0da38677ee9a2623826ebbef6f77b46230628fe0c6f9140b9e858cd7806,study/artifacts/evaluation/untrained_gnn/seed-3/n-14/chunk-000000.json.gz,nonbipartite,untrained_gnn,14,3,0
untrained_gnn/s3/n14/e10,b829b8b26b3267318dbe2af81ebd4e7a290d66c9e9724e9355365eb335c42184,study/artifacts/evaluation/untrained_gnn/seed-3/n-14/chunk-000000.json.gz,exact,untrained_gnn,14,3,10
untrained_gnn/s3/n14/e13,91d9cf95341983b6c1d9ee82c8e9c612c0d7745d799ed40a0329eb1cf3b08991,study/artifacts/evaluation/untrained_gnn/seed-3/n-14/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,14,3,13
untrained_gnn/s3/n15/e0,98f1a05a38d66090591f1f281f90a249cb510bd5c46763e31210fbc88c329a0c,study/artifacts/evaluation/untrained_gnn/seed-3/n-15/chunk-000000.json.gz,nonbipartite,untrained_gnn,15,3,0
untrained_gnn/s3/n16/e0,1b1bb404fa9d51ca6b6b6bfdc88b981bf773ab19acfcb44ba8276cdc24afb88b,study/artifacts/evaluation/untrained_gnn/seed-3/n-16/chunk-000000.json.gz,nonbipartite,untrained_gnn,16,3,0
untrained_gnn/s3/n17/e0,5c5b02f1a19cb99bc284416782139c4e7ebd6d3afc0b0f1e26167bdc87108e24,study/artifacts/evaluation/untrained_gnn/seed-3/n-17/chunk-000000.json.gz,nonbipartite,untrained_gnn,17,3,0
untrained_gnn/s3/n20/e0,c587527e08c798a4194ed6037e1ed57fffbdcd929f66be033bff0d6a33d61519,study/artifacts/evaluation/untrained_gnn/seed-3/n-20/chunk-000000.json.gz,nonbipartite,untrained_gnn,20,3,0
untrained_gnn/s3/n23/e0,ed81406768b6203aa3fc3cf3f4885e4f3d7fd7e29586a0879de51082d3e11d9a,study/artifacts/evaluation/untrained_gnn/seed-3/n-23/chunk-000000.json.gz,nonbipartite,untrained_gnn,23,3,0
untrained_gnn/s3/n24/e0,cfc850f017107dde5d917be2282497826014f33d2fa5783708b9abe94c16bda7,study/artifacts/evaluation/untrained_gnn/seed-3/n-24/chunk-000000.json.gz,nonbipartite,untrained_gnn,24,3,0
untrained_gnn/s3/n25/e0,68d5c41531398a4897e6e37b17971a1fae182692c76dfd078b86d27aec19623a,study/artifacts/evaluation/untrained_gnn/seed-3/n-25/chunk-000000.json.gz,nonbipartite,untrained_gnn,25,3,0
untrained_gnn/s3/n30/e0,72552e1d539ddefd3674b0f89f641b5142d7da4c2e8add120ca523e83a73f55b,study/artifacts/evaluation/untrained_gnn/seed-3/n-30/chunk-000000.json.gz,nonbipartite,untrained_gnn,30,3,0
untrained_gnn/s3/n40/e0,7b381caae05a692ef29509fdc9d85eca093a9f9a27716946caf85bcadd7c8d0f,study/artifacts/evaluation/untrained_gnn/seed-3/n-40/chunk-000000.json.gz,nonbipartite,untrained_gnn,40,3,0
untrained_gnn/s3/n6/e0,2622e763c36fca761f3ee463b411bbece31b54d00990a67993498f299ae2608c,study/artifacts/evaluation/untrained_gnn/seed-3/n-6/chunk-000000.json.gz,nonbipartite,untrained_gnn,6,3,0
untrained_gnn/s3/n6/e4,8b670606a4392278e6f9188c757337019610adf2c3968f143c310b73b99f4588,study/artifacts/evaluation/untrained_gnn/seed-3/n-6/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,6,3,4
untrained_gnn/s3/n6/e8,735f01eeb12827e2c06b86a400e242051922eec8ed647558f69839fe9433a3e5,study/artifacts/evaluation/untrained_gnn/seed-3/n-6/chunk-000000.json.gz,exact,untrained_gnn,6,3,8
untrained_gnn/s3/n7/e0,b1a0b492f3f473403225753cff36ce4601d824ecb2d5c666ea94bac5e2e553a8,study/artifacts/evaluation/untrained_gnn/seed-3/n-7/chunk-000000.json.gz,nonbipartite,untrained_gnn,7,3,0
untrained_gnn/s3/n7/e1,20edfdcb61aa9169546651ad342263a8d6fbdd0d95fe7bc27a1c71a9485570c0,study/artifacts/evaluation/untrained_gnn/seed-3/n-7/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,7,3,1
untrained_gnn/s3/n7/e7,4bb5bb518ae0f1ee4e0e69c7fa0a7f1535f8da7cf4ff2a3a2bb72c77c0f36deb,study/artifacts/evaluation/untrained_gnn/seed-3/n-7/chunk-000000.json.gz,exact,untrained_gnn,7,3,7
untrained_gnn/s3/n8/e0,69d11b65ee147b02ede70a54e07b88011a5ce2b971e5f170312032d64b70cc43,study/artifacts/evaluation/untrained_gnn/seed-3/n-8/chunk-000000.json.gz,exact,untrained_gnn,8,3,0
untrained_gnn/s3/n8/e1,24b62da422afc165a18033a1a6372146eee1b733a93b5bc8a40af604baaf8b06,study/artifacts/evaluation/untrained_gnn/seed-3/n-8/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,8,3,1
untrained_gnn/s3/n8/e2,efea27ca8ed5a2b8a5df6686fb4b02221d5434bf481d9736aaa80338aa57383c,study/artifacts/evaluation/untrained_gnn/seed-3/n-8/chunk-000000.json.gz,nonbipartite,untrained_gnn,8,3,2
untrained_gnn/s3/n9/e0,2c357ffcf409e2b7cdc51916a19fa549a933bacc46dae368a091d94b0c6b1779,study/artifacts/evaluation/untrained_gnn/seed-3/n-9/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,9,3,0
untrained_gnn/s3/n9/e1,67094ca98953f52f40a9f84fc60928e97abccd949a7753ee9856c6eed51b28a7,study/artifacts/evaluation/untrained_gnn/seed-3/n-9/chunk-000000.json.gz,nonbipartite,untrained_gnn,9,3,1
untrained_gnn/s3/n9/e4,5beff93773b5f2ee1a15cadd410d644fc25c9d36a09a24c3230cad9d19839d2f,study/artifacts/evaluation/untrained_gnn/seed-3/n-9/chunk-000000.json.gz,exact,untrained_gnn,9,3,4
untrained_gnn/s4/n10/e0,c4173c7a5a9534b9f903da59365c0e7a7aa41f1c78b952889bd94a836a676f43,study/artifacts/evaluation/untrained_gnn/seed-4/n-10/chunk-000000.json.gz,nonbipartite,untrained_gnn,10,4,0
untrained_gnn/s4/n10/e1,58c4e548d6af9d8f39836177dd164eb26e275e676db41a66c3993b6d1b75b87a,study/artifacts/evaluation/untrained_gnn/seed-4/n-10/chunk-000000.json.gz,exact,untrained_gnn,10,4,1
untrained_gnn/s4/n10/e18,3af9e8887cc7d1dd94c16fa52c48b881857c88f4e027ef12f9ecc7b7dcec7389,study/artifacts/evaluation/untrained_gnn/seed-4/n-10/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,10,4,18
untrained_gnn/s4/n11/e0,0e0814779d1bc440eda65dff7838ad58a55734f5d1e6447e36f5896d525a0b54,study/artifacts/evaluation/untrained_gnn/seed-4/n-11/chunk-000000.json.gz,nonbipartite,untrained_gnn,11,4,0
untrained_gnn/s4/n11/e5,63e50ef6848d00d424f4018fa77ba7b4c57f6f55e8b50a92f12b6100896b42fe,study/artifacts/evaluation/untrained_gnn/seed-4/n-11/chunk-000000.json.gz,exact,untrained_gnn,11,4,5
untrained_gnn/s4/n12/e0,7b494d8af05f9c386e19bb1c188906290cda21bcdb059be388ca2e61d0bed8cc,study/artifacts/evaluation/untrained_gnn/seed-4/n-12/chunk-000000.json.gz,nonbipartite,untrained_gnn,12,4,0
untrained_gnn/s4/n12/e4,7135f6c170aa2f9f0bf16e90522beb649086bbd1497262d9c31710b4796d7788,study/artifacts/evaluation/untrained_gnn/seed-4/n-12/chunk-000000.json.gz,exact,untrained_gnn,12,4,4
untrained_gnn/s4/n13/e0,c88c0d0aed382d5ec731e70dd9608c58925ffffe871f5edfd59589c010c8a4c5,study/artifacts/evaluation/untrained_gnn/seed-4/n-13/chunk-000000.json.gz,nonbipartite,untrained_gnn,13,4,0
untrained_gnn/s4/n13/e34,46027b9306f80d24d09d3c56d126efca85a829bfebcfe5e65832b290bdae1772,study/artifacts/evaluation/untrained_gnn/seed-4/n-13/chunk-000032.json.gz,exact,untrained_gnn,13,4,34
untrained_gnn/s4/n14/e0,410a0018a3bddf0474e078e9a74977fb21f14dd12d24db6262c294b381b99deb,study/artifacts/evaluation/untrained_gnn/seed-4/n-14/chunk-000000.json.gz,nonbipartite,untrained_gnn,14,4,0
untrained_gnn/s4/n15/e0,0475055fef30234cb593848168575e3be2f64c17b3375464e2fb495e4decc67c,study/artifacts/evaluation/untrained_gnn/seed-4/n-15/chunk-000000.json.gz,nonbipartite,untrained_gnn,15,4,0
untrained_gnn/s4/n15/e20,dbda7651e4bc161c26981c4ccc993bc588d0cb6f17e8f7aefec874615e1437a8,study/artifacts/evaluation/untrained_gnn/seed-4/n-15/chunk-000000.json.gz,exact,untrained_gnn,15,4,20
untrained_gnn/s4/n15/e35,20621971491220de87f885d6f2b2afd556eb56da98ac3ae88f04caa4e34181d6,study/artifacts/evaluation/untrained_gnn/seed-4/n-15/chunk-000032.json.gz,unbalanced_bipartite,untrained_gnn,15,4,35
untrained_gnn/s4/n16/e0,7ca86dd0cb3dfb801acffd09bc6b7a561d9ccc3fb07922789a680781a037fda1,study/artifacts/evaluation/untrained_gnn/seed-4/n-16/chunk-000000.json.gz,nonbipartite,untrained_gnn,16,4,0
untrained_gnn/s4/n17/e0,316c06a18d9970095e15f71bea618976d01a0114f5473f7928225b5947769330,study/artifacts/evaluation/untrained_gnn/seed-4/n-17/chunk-000000.json.gz,nonbipartite,untrained_gnn,17,4,0
untrained_gnn/s4/n20/e0,4ea57f6ab56c327c60b5b898e3a943e74b7931cd4f993ab72f0a0e42e5fbdf12,study/artifacts/evaluation/untrained_gnn/seed-4/n-20/chunk-000000.json.gz,nonbipartite,untrained_gnn,20,4,0
untrained_gnn/s4/n23/e0,f442cbe4be819215e2423d972ac145206da7fa5b650dec5586986d1d89920495,study/artifacts/evaluation/untrained_gnn/seed-4/n-23/chunk-000000.json.gz,nonbipartite,untrained_gnn,23,4,0
untrained_gnn/s4/n24/e0,096e418442539822e443eb0ac2abf97f5b9e58d7007bd3d567d7d9fa737f6cfd,study/artifacts/evaluation/untrained_gnn/seed-4/n-24/chunk-000000.json.gz,nonbipartite,untrained_gnn,24,4,0
untrained_gnn/s4/n25/e0,5c7e44a20a1ba207e9c88777ceaba959093e3ed9192775d1950dc93e1fc44d75,study/artifacts/evaluation/untrained_gnn/seed-4/n-25/chunk-000000.json.gz,nonbipartite,untrained_gnn,25,4,0
untrained_gnn/s4/n30/e0,c9598de5ea6e02c2215d58b2089ae4f807ce3f8a35b696df396103d1e1d908cc,study/artifacts/evaluation/untrained_gnn/seed-4/n-30/chunk-000000.json.gz,nonbipartite,untrained_gnn,30,4,0
untrained_gnn/s4/n40/e0,6da532df40e022a584556d59ad3d866671f878c65ddd292813527ec21bd18ed2,study/artifacts/evaluation/untrained_gnn/seed-4/n-40/chunk-000000.json.gz,nonbipartite,untrained_gnn,40,4,0
untrained_gnn/s4/n6/e0,bf9ceffe1cec860c41041176b8a49646ceb0255b73ed955c57e7debc87a1e67c,study/artifacts/evaluation/untrained_gnn/seed-4/n-6/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,6,4,0
untrained_gnn/s4/n6/e1,036be6d5922c765b4fd1d556501608cc2d43ac1fd929317e71c3c2e1f81d3541,study/artifacts/evaluation/untrained_gnn/seed-4/n-6/chunk-000000.json.gz,exact,untrained_gnn,6,4,1
untrained_gnn/s4/n6/e3,df3896924ea7365171c58097492b5e8b1b2a9fb8815e3b82b65a071c3e243fad,study/artifacts/evaluation/untrained_gnn/seed-4/n-6/chunk-000000.json.gz,nonbipartite,untrained_gnn,6,4,3
untrained_gnn/s4/n7/e0,65d49da616bb5a0f1e415b338a319d2d3517bb75b19b8423b52e1f61bbb39d64,study/artifacts/evaluation/untrained_gnn/seed-4/n-7/chunk-000000.json.gz,nonbipartite,untrained_gnn,7,4,0
untrained_gnn/s4/n7/e1,e1d4932d4689dc7590d91cb6b46896eb2f023fa6b0113d49d691abdc521c00ea,study/artifacts/evaluation/untrained_gnn/seed-4/n-7/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,7,4,1
untrained_gnn/s4/n7/e2,9e8bb01ec6769524763ae64257e7c94fc970e530aad1a00e40171301d7e60439,study/artifacts/evaluation/untrained_gnn/seed-4/n-7/chunk-000000.json.gz,exact,untrained_gnn,7,4,2
untrained_gnn/s4/n8/e0,5874df6629a5acfba3cc81de72e66189286b72b0de39148c4dc02b839dba39d2,study/artifacts/evaluation/untrained_gnn/seed-4/n-8/chunk-000000.json.gz,exact,untrained_gnn,8,4,0
untrained_gnn/s4/n8/e2,d9f827aa57b7ce7f8b31d511bac3735a71c8a019eb52a267d08eb01487790d36,study/artifacts/evaluation/untrained_gnn/seed-4/n-8/chunk-000000.json.gz,nonbipartite,untrained_gnn,8,4,2
untrained_gnn/s4/n8/e8,1aa82f7bfd4028eca1dc469bf451888374b24e9ce80f3c0666ea75eae0919463,study/artifacts/evaluation/untrained_gnn/seed-4/n-8/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,8,4,8
untrained_gnn/s4/n9/e0,83e3786a29090b0f959752df72746f414fa1eb3eae4281e92e1a3647b2c667c9,study/artifacts/evaluation/untrained_gnn/seed-4/n-9/chunk-000000.json.gz,exact,untrained_gnn,9,4,0
untrained_gnn/s4/n9/e1,610a2b83d9b2ab05a40147b63b7316c9d611325238a3e1e5f77a164e716775ba,study/artifacts/evaluation/untrained_gnn/seed-4/n-9/chunk-000000.json.gz,nonbipartite,untrained_gnn,9,4,1
untrained_gnn/s4/n9/e48,46399cded074839e80f5cbbc3cc71cc8ca5392190059447467f7e847636a10e8,study/artifacts/evaluation/untrained_gnn/seed-4/n-9/chunk-000032.json.gz,unbalanced_bipartite,untrained_gnn,9,4,48
untrained_mlp/s0/n10/e0,99a7fe2db69b7fe891455764d75fc880aadf26d7516c5d96c57f776c7d59950e,study/artifacts/evaluation/untrained_mlp/seed-0/n-10/chunk-000000.json.gz,nonbipartite,untrained_mlp,10,0,0
untrained_mlp/s0/n10/e3,99906396d0183dc63d505fd9a7188309fb3d570852a9c67867dbb382714b8efc,study/artifacts/evaluation/untrained_mlp/seed-0/n-10/chunk-000000.json.gz,unbalanced_bipartite,untrained_mlp,10,0,3
untrained_mlp/s0/n10/e25,fc5ebfbc9ac41c47e101ddd16bff1b0949679738224ca9f2762921c58cb43a4c,study/artifacts/evaluation/untrained_mlp/seed-0/n-10/chunk-000000.json.gz,exact,untrained_mlp,10,0,25
untrained_mlp/s0/n11/e0,47fc51960d320b2015ebe37abd6ec59cfc099dba8a76c417469b3c728f8ed931,study/artifacts/evaluation/untrained_mlp/seed-0/n-11/chunk-000000.json.gz,nonbipartite,untrained_mlp,11,0,0
untrained_mlp/s0/n11/e8,4f5f057323853b2c2b2abecca9c2a7ebc249bd157b2839acd5f179e347c8a37a,study/artifacts/evaluation/untrained_mlp/seed-0/n-11/chunk-000000.json.gz,exact,untrained_mlp,11,0,8
untrained_mlp/s0/n11/e72,ebbee5dbbded8fc598cbbd9f341146268b464aafe229bdfce06d18c3349da5bf,study/artifacts/evaluation/untrained_mlp/seed-0/n-11/chunk-000064.json.gz,unbalanced_bipartite,untrained_mlp,11,0,72
untrained_mlp/s0/n12/e0,0f8bfacecc854b9239ac11980f2b0593d94258d84fb34a8003e880ebd736b8f4,study/artifacts/evaluation/untrained_mlp/seed-0/n-12/chunk-000000.json.gz,nonbipartite,untrained_mlp,12,0,0
untrained_mlp/s0/n12/e13,5ec2295c9f3fd69705ba877e0dc4b5b07c747e7516776894656ec52492ca5188,study/artifacts/evaluation/untrained_mlp/seed-0/n-12/chunk-000000.json.gz,unbalanced_bipartite,untrained_mlp,12,0,13
untrained_mlp/s0/n12/e37,0acc3c34595c83f0ab69bcf5953cfd2593a6f12366a9a647babc5e52a534e386,study/artifacts/evaluation/untrained_mlp/seed-0/n-12/chunk-000032.json.gz,exact,untrained_mlp,12,0,37
untrained_mlp/s0/n13/e0,7e24a832c04e3fc511cd37993085b63093c84c5e0f4df4cdac0bc86d2ab2da42,study/artifacts/evaluation/untrained_mlp/seed-0/n-13/chunk-000000.json.gz,nonbipartite,untrained_mlp,13,0,0
untrained_mlp/s0/n13/e63,4673836d2b0a6d04cfdef7074ab10f14b5d5ef51a4e397a892375a2b86ffc42a,study/artifacts/evaluation/untrained_mlp/seed-0/n-13/chunk-000032.json.gz,exact,untrained_mlp,13,0,63
untrained_mlp/s0/n14/e0,2a66cce8e1f9d09753d74b6038610cb4b22012751ccf22c7d77e65c9ad666deb,study/artifacts/evaluation/untrained_mlp/seed-0/n-14/chunk-000000.json.gz,nonbipartite,untrained_mlp,14,0,0
untrained_mlp/s0/n15/e0,1ac881ace255026c9e6d15f30104776a2088b650b648d931a0daa2b0f8a19f34,study/artifacts/evaluation/untrained_mlp/seed-0/n-15/chunk-000000.json.gz,nonbipartite,untrained_mlp,15,0,0
untrained_mlp/s0/n16/e0,308c023349a6a9df5eaa35a9a482db614f85b79a01d1019a51fa4a3d00d2979c,study/artifacts/evaluation/untrained_mlp/seed-0/n-16/chunk-000000.json.gz,nonbipartite,untrained_mlp,16,0,0
untrained_mlp/s0/n16/e15,c24dc6778563068f64f919573ff7dfadca75b9d3043bb6ef1ad4e614c9bb016a,study/artifacts/evaluation/untrained_mlp/seed-0/n-16/chunk-000000.json.gz,unbalanced_bipartite,untrained_mlp,16,0,15
untrained_mlp/s0/n17/e0,8eaf6f800e41ba50576396b0597a931bd373322cbebf1743a47db9fc3bfa4690,study/artifacts/evaluation/untrained_mlp/seed-0/n-17/chunk-000000.json.gz,nonbipartite,untrained_mlp,17,0,0
untrained_mlp/s0/n20/e0,1fc9eff8c1db4d3dfa71999179fc69d1e5d1dd1026d3ef114593d88b5fb14b3c,study/artifacts/evaluation/untrained_mlp/seed-0/n-20/chunk-000000.json.gz,nonbipartite,untrained_mlp,20,0,0
untrained_mlp/s0/n23/e0,5b7f79cde253e6e45f6abfc5200f2aba1a1ff52ce7d8c9a6c94487e76c94e685,study/artifacts/evaluation/untrained_mlp/seed-0/n-23/chunk-000000.json.gz,nonbipartite,untrained_mlp,23,0,0
untrained_mlp/s0/n24/e0,4fb52c9994e2f01f6a197c2ecca4f5c475aab1cf3770c16906659dca71d7b4ae,study/artifacts/evaluation/untrained_mlp/seed-0/n-24/chunk-000000.json.gz,nonbipartite,untrained_mlp,24,0,0
untrained_mlp/s0/n6/e0,b60c5209093712b71e117b8a18c09642cd97f3e27d260fb299105d7419dab1fb,study/artifacts/evaluation/untrained_mlp/seed-0/n-6/chunk-000000.json.gz,exact,untrained_mlp,6,0,0
untrained_mlp/s0/n6/e1,16acee38e323e9ffdebce06e7eb3cb4316ab20843c6a70475ff587ef9d01106c,study/artifacts/evaluation/untrained_mlp/seed-0/n-6/chunk-000000.json.gz,nonbipartite,untrained_mlp,6,0,1
untrained_mlp/s0/n6/e6,1e31e3ab9252e3fd3164120e2cd81ffd541960c54104f6a1ac356e952f657e6d,study/artifacts/evaluation/untrained_mlp/seed-0/n-6/chunk-000000.json.gz,unbalanced_bipartite,untrained_mlp,6,0,6
untrained_mlp/s0/n7/e0,6668667bffd21feb9f1fd8bf3c1e6f6e95ee5f657561307e5282813bc9d2d9e2,study/artifacts/evaluation/untrained_mlp/seed-0/n-7/chunk-000000.json.gz,exact,untrained_mlp,7,0,0
untrained_mlp/s0/n7/e6,4501316c9278ef558352fb3f1168efc5f8ae5324b3c18b7054c0e8d763ff31d0,study/artifacts/evaluation/untrained_mlp/seed-0/n-7/chunk-000000.json.gz,nonbipartite,untrained_mlp,7,0,6
